GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0043542	endothelial cell migration	89	2	0.66	0.13120
GO:0032868	response to insulin	129	2	0.95	0.13146
GO:0007274	neuromuscular synaptic transmission	19	1	0.14	0.13161
GO:0031663	lipopolysaccharide-mediated signaling pathway	19	1	0.14	0.13161
GO:0048532	anatomical structure arrangement	19	1	0.14	0.13161
GO:0007480	imaginal disc-derived leg morphogenesis	19	1	0.14	0.13161
GO:0016601	Rac protein signal transduction	20	1	0.15	0.13804
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	20	1	0.15	0.13804
GO:0002092	positive regulation of receptor internalization	20	1	0.15	0.13804
GO:0007628	adult walking behavior	21	1	0.16	0.14443
GO:0045773	positive regulation of axon extension	21	1	0.16	0.14443
GO:0002119	nematode larval development	21	1	0.16	0.14443
GO:0045913	positive regulation of carbohydrate metabolic process	21	1	0.16	0.14443
GO:0070527	platelet aggregation	21	1	0.16	0.14443
GO:0006812	monoatomic cation transport	944	11	6.98	0.14693
GO:0030866	cortical actin cytoskeleton organization	22	1	0.16	0.15076
GO:0045184	establishment of protein localization	1280	24	9.47	0.15370
GO:0001676	long-chain fatty acid metabolic process	52	3	0.38	0.15527
GO:0006972	hyperosmotic response	23	1	0.17	0.15705
GO:0045956	positive regulation of calcium ion-dependent exocytosis	23	1	0.17	0.15705
GO:0001960	negative regulation of cytokine-mediated signaling pathway	23	1	0.17	0.15705
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	23	1	0.17	0.15705
GO:0010648	negative regulation of cell communication	686	4	5.07	0.15901
GO:0046686	response to cadmium ion	24	1	0.18	0.16329
GO:0051294	establishment of spindle orientation	24	1	0.18	0.16329
GO:0031103	axon regeneration	24	1	0.18	0.16329
GO:0040001	establishment of mitotic spindle localization	25	1	0.18	0.16949
GO:0015698	inorganic anion transport	109	3	0.81	0.17410
GO:0006897	endocytosis	578	13	4.28	0.17505
GO:0010718	positive regulation of epithelial to mesenchymal transition	26	1	0.19	0.17564
GO:0032506	cytokinetic process	26	1	0.19	0.17564
GO:0015812	gamma-aminobutyric acid transport	26	1	0.19	0.17564
GO:0048169	regulation of long-term neuronal synaptic plasticity	26	1	0.19	0.17564
GO:0072659	protein localization to plasma membrane	60	2	0.44	0.18088
GO:0090103	cochlea morphogenesis	27	1	0.2	0.18174
GO:0045022	early endosome to late endosome transport	27	1	0.2	0.18174
GO:0043171	peptide catabolic process	27	1	0.2	0.18174
GO:0042327	positive regulation of phosphorylation	506	5	3.74	0.18488
