GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0016595	glutamate binding	16	2	0.88	0.21744
GO:0070412	R-SMAD binding	16	2	0.88	0.21744
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	189	36	10.35	0.21914
GO:0015035	protein-disulfide reductase activity	41	6	2.25	0.22400
GO:0072341	modified amino acid binding	68	7	3.72	0.23055
GO:0016755	aminoacyltransferase activity	30	5	1.64	0.23730
GO:0035254	glutamate receptor binding	22	3	1.2	0.23782
GO:0005542	folic acid binding	17	2	0.93	0.23806
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	27	9	1.48	0.24405
GO:0019899	enzyme binding	962	61	52.69	0.24426
GO:0008603	cAMP-dependent protein kinase regulator activity	14	2	0.77	0.24537
GO:0008494	translation activator activity	5	1	0.27	0.24547
GO:0008456	alpha-N-acetylgalactosaminidase activity	5	1	0.27	0.24547
GO:0047498	calcium-dependent phospholipase A2 activity	5	1	0.27	0.24547
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	5	1	0.27	0.24547
GO:0036131	prostaglandin D2 11-ketoreductase activity	5	1	0.27	0.24547
GO:0005168	neurotrophin TRKA receptor binding	5	1	0.27	0.24547
GO:0042577	lipid phosphatase activity	5	1	0.27	0.24547
GO:0047017	prostaglandin-F synthase activity	5	1	0.27	0.24547
GO:0033780	taurochenodeoxycholate 6alpha-hydroxylase activity	5	1	0.27	0.24547
GO:0070576	vitamin D 24-hydroxylase activity	5	1	0.27	0.24547
GO:0004485	methylcrotonoyl-CoA carboxylase activity	5	1	0.27	0.24547
GO:0051787	misfolded protein binding	5	1	0.27	0.24547
GO:0001530	lipopolysaccharide binding	5	1	0.27	0.24547
GO:0004474	malate synthase activity	5	1	0.27	0.24547
GO:0035438	cyclic-di-GMP binding	5	1	0.27	0.24547
GO:0004449	isocitrate dehydrogenase (NAD+) activity	5	1	0.27	0.24547
GO:0004028	3-chloroallyl aldehyde dehydrogenase activity	5	1	0.27	0.24547
GO:0004691	cAMP-dependent protein kinase activity	5	1	0.27	0.24547
GO:0004677	DNA-dependent protein kinase activity	5	1	0.27	0.24547
GO:0035255	ionotropic glutamate receptor binding	5	1	0.27	0.24547
GO:0061507	2',3'-cyclic GMP-AMP binding	5	1	0.27	0.24547
GO:0016837	carbon-oxygen lyase activity, acting on polysaccharides	5	1	0.27	0.24547
GO:0048306	calcium-dependent protein binding	32	3	1.75	0.25470
GO:0016594	glycine binding	18	2	0.99	0.25878
GO:0005179	hormone activity	18	2	0.99	0.25878
GO:0000287	magnesium ion binding	128	9	7.01	0.26810
GO:0020037	heme binding	195	13	10.68	0.27209
GO:0030331	nuclear estrogen receptor binding	19	2	1.04	0.27952
GO:0008307	structural constituent of muscle	19	2	1.04	0.27952
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	27	13	1.48	0.28423
GO:0051536	iron-sulfur cluster binding	75	13	4.11	0.28485
GO:0047442	17-alpha-hydroxyprogesterone aldolase activity	34	3	1.86	0.28490
GO:0004508	steroid 17-alpha-monooxygenase activity	34	3	1.86	0.28490
GO:0016741	transferase activity, transferring one-carbon groups	320	22	17.53	0.28589
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	34	3	1.86	0.28670
GO:0043274	phospholipase binding	6	1	0.33	0.28681
GO:0019865	immunoglobulin binding	6	1	0.33	0.28681
GO:0005047	signal recognition particle binding	6	1	0.33	0.28681
GO:0031177	phosphopantetheine binding	6	1	0.33	0.28681
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	6	1	0.33	0.28681
GO:0030343	vitamin D3 25-hydroxylase activity	6	1	0.33	0.28681
GO:0004348	glucosylceramidase activity	6	1	0.33	0.28681
GO:0047677	arachidonate 8(R)-lipoxygenase activity	6	1	0.33	0.28681
GO:0003680	minor groove of adenine-thymine-rich DNA binding	6	1	0.33	0.28681
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	6	1	0.33	0.28681
GO:0004090	carbonyl reductase (NADPH) activity	6	1	0.33	0.28681
GO:0050129	N-formylglutamate deformylase activity	6	1	0.33	0.28681
GO:0005388	P-type calcium transporter activity	6	1	0.33	0.28681
GO:0004144	diacylglycerol O-acyltransferase activity	6	1	0.33	0.28681
GO:0004687	myosin light chain kinase activity	6	1	0.33	0.28681
GO:0004630	phospholipase D activity	6	1	0.33	0.28681
GO:0016836	hydro-lyase activity	50	12	2.74	0.29689
GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	35	3	1.92	0.30011
GO:0030971	receptor tyrosine kinase binding	35	3	1.92	0.30011
GO:0030507	spectrin binding	35	3	1.92	0.30011
GO:0031435	mitogen-activated protein kinase kinase kinase binding	20	2	1.1	0.30020
GO:0005215	transporter activity	1480	46	81.06	0.31465
GO:0004550	nucleoside diphosphate kinase activity	21	2	1.15	0.32079
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	151	20	8.27	0.32295
GO:0047134	protein-disulfide reductase (NAD(P)) activity	8	2	0.44	0.32564
GO:0019209	kinase activator activity	34	3	1.86	0.32575
GO:0005528	FK506 binding	7	1	0.38	0.32588
GO:0034450	ubiquitin-ubiquitin ligase activity	7	1	0.38	0.32588
GO:0001784	phosphotyrosine residue binding	7	1	0.38	0.32588
GO:0031404	chloride ion binding	7	1	0.38	0.32588
GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	7	1	0.38	0.32588
GO:0004095	carnitine O-palmitoyltransferase activity	7	1	0.38	0.32588
GO:0048156	tau protein binding	7	1	0.38	0.32588
GO:0043024	ribosomal small subunit binding	7	1	0.38	0.32588
GO:0035615	clathrin adaptor activity	7	1	0.38	0.32588
GO:0050649	testosterone 6-beta-hydroxylase activity	7	1	0.38	0.32588
GO:0030283	testosterone dehydrogenase [NAD(P)] activity	7	1	0.38	0.32588
GO:0004623	phospholipase A2 activity	27	3	1.48	0.34091
GO:0005178	integrin binding	89	6	4.87	0.36129
GO:0005545	1-phosphatidylinositol binding	23	2	1.26	0.36146
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	23	2	1.26	0.36146
GO:0048487	beta-tubulin binding	23	2	1.26	0.36146
GO:0015175	neutral L-amino acid transmembrane transporter activity	23	2	1.26	0.36146
GO:0016742	hydroxymethyl-, formyl- and related transferase activity	19	5	1.04	0.36186
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	8	1	0.44	0.36282
GO:0050750	low-density lipoprotein particle receptor binding	8	1	0.44	0.36282
GO:0030955	potassium ion binding	8	1	0.44	0.36282
GO:0008253	5'-nucleotidase activity	8	1	0.44	0.36282
GO:0008200	ion channel inhibitor activity	8	1	0.44	0.36282
GO:0046961	proton-transporting ATPase activity, rotational mechanism	8	1	0.44	0.36282
GO:0004656	procollagen-proline 4-dioxygenase activity	8	1	0.44	0.36282
GO:0003785	actin monomer binding	8	1	0.44	0.36282
GO:0019789	SUMO transferase activity	8	1	0.44	0.36282
GO:0008312	7S RNA binding	8	1	0.44	0.36282
GO:0008812	choline dehydrogenase activity	8	1	0.44	0.36282
GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity	8	1	0.44	0.36282
GO:0033677	DNA/RNA helicase activity	8	1	0.44	0.36282
GO:0019901	protein kinase binding	381	24	20.87	0.37802
GO:0004722	protein serine/threonine phosphatase activity	27	4	1.48	0.38061
GO:0017022	myosin binding	35	4	1.92	0.38081
GO:0004745	NAD-retinol dehydrogenase activity	24	2	1.31	0.38145
GO:0034185	apolipoprotein binding	24	2	1.31	0.38145
GO:0016829	lyase activity	271	40	14.84	0.39139
GO:0008483	transaminase activity	30	10	1.64	0.39537
GO:0008641	ubiquitin-like modifier activating enzyme activity	12	2	0.66	0.39748
GO:0005496	steroid binding	39	3	2.14	0.39763
GO:0005095	GTPase inhibitor activity	9	1	0.49	0.39773
GO:0008432	JUN kinase binding	9	1	0.49	0.39773
GO:0031683	G-protein beta/gamma-subunit complex binding	9	1	0.49	0.39773
GO:0008020	G protein-coupled photoreceptor activity	9	1	0.49	0.39773
GO:0070410	co-SMAD binding	9	1	0.49	0.39773
GO:0047150	betaine-homocysteine S-methyltransferase activity	9	1	0.49	0.39773
GO:0004862	cAMP-dependent protein kinase inhibitor activity	9	1	0.49	0.39773
GO:0070064	proline-rich region binding	9	1	0.49	0.39773
GO:0004957	prostaglandin E receptor activity	9	1	0.49	0.39773
GO:0030515	snoRNA binding	9	1	0.49	0.39773
GO:0004051	arachidonate 5-lipoxygenase activity	9	1	0.49	0.39773
GO:0004089	carbonate dehydratase activity	9	1	0.49	0.39773
GO:0051371	muscle alpha-actinin binding	9	1	0.49	0.39773
GO:0070742	C2H2 zinc finger domain binding	9	1	0.49	0.39773
GO:0042165	neurotransmitter binding	40	2	2.19	0.39794
GO:0000166	nucleotide binding	2910	259	159.38	0.39833
GO:0015631	tubulin binding	202	13	11.06	0.40056
GO:1901681	sulfur compound binding	187	11	10.24	0.40112
GO:0030247	polysaccharide binding	25	2	1.37	0.40118
GO:0005080	protein kinase C binding	25	2	1.37	0.40118
GO:0030552	cAMP binding	25	2	1.37	0.40118
GO:0015020	glucuronosyltransferase activity	25	2	1.37	0.40118
GO:0043621	protein self-association	25	2	1.37	0.40118
GO:0015485	cholesterol binding	26	2	1.42	0.42060
GO:0019239	deaminase activity	34	5	1.86	0.42989
GO:0044548	S100 protein binding	10	1	0.55	0.43073
GO:0005078	MAP-kinase scaffold activity	10	1	0.55	0.43073
GO:0015278	calcium-release channel activity	10	1	0.55	0.43073
GO:0008198	ferrous iron binding	10	1	0.55	0.43073
GO:0052598	histamine oxidase activity	10	1	0.55	0.43073
GO:0052599	methylputrescine oxidase activity	10	1	0.55	0.43073
GO:0034236	protein kinase A catalytic subunit binding	10	1	0.55	0.43073
GO:0052600	propane-1,3-diamine oxidase activity	10	1	0.55	0.43073
GO:0004503	tyrosinase activity	10	1	0.55	0.43073
GO:0004602	glutathione peroxidase activity	10	1	0.55	0.43073
GO:0019888	protein phosphatase regulator activity	27	2	1.48	0.43969
GO:0010181	FMN binding	27	2	1.48	0.43969
GO:0030246	carbohydrate binding	307	18	16.81	0.44822
GO:0046332	SMAD binding	46	5	2.52	0.45742
GO:0003950	NAD+ ADP-ribosyltransferase activity	28	2	1.53	0.45843
GO:0032041	NAD-dependent histone H3K14 deacetylase activity	11	1	0.6	0.46193
GO:0046970	NAD-dependent histone H4K16 deacetylase activity	11	1	0.6	0.46193
GO:0043015	gamma-tubulin binding	11	1	0.6	0.46193
GO:0004715	non-membrane spanning protein tyrosine kinase activity	46	3	2.52	0.46504
GO:0097372	NAD-dependent histone H3K18 deacetylase activity	12	1	0.66	0.49142
GO:0030976	thiamine pyrophosphate binding	12	1	0.66	0.49142
GO:0046875	ephrin receptor binding	12	1	0.66	0.49142
GO:0046969	NAD-dependent histone H3K9 deacetylase activity	12	1	0.66	0.49142
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	12	1	0.66	0.49142
GO:0001642	group III metabotropic glutamate receptor activity	12	1	0.66	0.49142
GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	12	1	0.66	0.49142
GO:0008331	high voltage-gated calcium channel activity	12	1	0.66	0.49142
GO:0042277	peptide binding	146	12	8	0.50806
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	50	6	2.74	0.51083
GO:0051087	chaperone binding	31	2	1.7	0.51237
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	65	12	3.56	0.51645
GO:0005041	low-density lipoprotein particle receptor activity	13	1	0.71	0.51929
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	13	1	0.71	0.51929
GO:0016831	carboxy-lyase activity	41	7	2.25	0.54390
GO:0051059	NF-kappaB binding	14	1	0.77	0.54564
GO:0004708	MAP kinase kinase activity	14	1	0.77	0.54564
GO:0042043	neurexin family protein binding	14	1	0.77	0.54564
GO:0070628	proteasome binding	14	1	0.77	0.54564
GO:0008092	cytoskeletal protein binding	685	95	37.52	0.54613
GO:0002020	protease binding	33	2	1.81	0.54631
GO:0017134	fibroblast growth factor binding	33	2	1.81	0.54631
GO:0005543	phospholipid binding	269	22	14.73	0.55540
GO:0008233	peptidase activity	1391	78	76.19	0.55959
GO:0048029	monosaccharide binding	77	4	4.22	0.56284
GO:0016835	carbon-oxygen lyase activity	76	16	4.16	0.56635
GO:0031434	mitogen-activated protein kinase kinase binding	15	1	0.82	0.57054
GO:0008519	ammonium transmembrane transporter activity	15	1	0.82	0.57054
GO:0030492	hemoglobin binding	15	1	0.82	0.57054
GO:0030169	low-density lipoprotein particle binding	15	1	0.82	0.57054
GO:0004129	cytochrome-c oxidase activity	15	1	0.82	0.57054
GO:0003730	mRNA 3'-UTR binding	15	1	0.82	0.57054
GO:0004252	serine-type endopeptidase activity	244	13	13.36	0.58132
GO:0009378	four-way junction helicase activity	16	1	0.88	0.59408
GO:0030553	cGMP binding	16	1	0.88	0.59408
GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	28	8	1.53	0.61401
GO:0030276	clathrin binding	24	2	1.31	0.61611
GO:0004712	protein serine/threonine/tyrosine kinase activity	31	2	1.7	0.61625
GO:0051019	mitogen-activated protein kinase binding	17	1	0.93	0.61633
GO:0008131	primary amine oxidase activity	17	1	0.93	0.61633
GO:0004000	adenosine deaminase activity	17	1	0.93	0.61633
GO:0005337	nucleoside transmembrane transporter activity	17	1	0.93	0.61633
GO:0005484	SNAP receptor activity	17	1	0.93	0.61633
GO:0043531	ADP binding	38	2	2.08	0.62372
GO:0070008	serine-type exopeptidase activity	21	2	1.15	0.63706
GO:0002162	dystroglycan binding	18	1	0.99	0.63736
GO:0030374	nuclear receptor coactivator activity	18	1	0.99	0.63736
GO:0030159	signaling receptor complex adaptor activity	18	1	0.99	0.63736
GO:0050681	nuclear androgen receptor binding	18	1	0.99	0.63736
GO:0060089	molecular transducer activity	1467	21	80.35	0.64242
GO:0016790	thiolester hydrolase activity	61	4	3.34	0.64490
GO:0019887	protein kinase regulator activity	69	7	3.78	0.65606
GO:0004497	monooxygenase activity	182	12	9.97	0.65649
GO:0003823	antigen binding	34	3	1.86	0.65682
GO:0005432	calcium:sodium antiporter activity	19	1	1.04	0.65724
GO:0051864	histone H3K36 demethylase activity	19	1	1.04	0.65724
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	19	1	1.04	0.65724
GO:0003824	catalytic activity	9191	606	503.39	0.66205
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	29	5	1.59	0.67477
GO:0019208	phosphatase regulator activity	47	3	2.57	0.67585
GO:0016757	glycosyltransferase activity	322	18	17.64	0.67587
GO:0015459	potassium channel regulator activity	20	1	1.1	0.67603
GO:0051861	glycolipid binding	20	1	1.1	0.67603
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	20	1	1.1	0.67603
GO:0008276	protein methyltransferase activity	78	4	4.27	0.67610
GO:0008047	enzyme activator activity	393	15	21.52	0.68126
GO:0008017	microtubule binding	158	9	8.65	0.68591
GO:0031418	L-ascorbic acid binding	43	2	2.36	0.69050
GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	35	3	1.92	0.69336
GO:0004879	nuclear receptor activity	21	1	1.15	0.69380
GO:0005246	calcium channel regulator activity	21	1	1.15	0.69380
GO:0043425	bHLH transcription factor binding	21	1	1.15	0.69380
GO:0008171	O-methyltransferase activity	28	3	1.53	0.71000
GO:0043236	laminin binding	22	1	1.2	0.71059
GO:0019825	oxygen binding	22	1	1.2	0.71059
GO:0071889	14-3-3 protein binding	22	1	1.2	0.71059
GO:0004563	beta-N-acetylhexosaminidase activity	22	1	1.2	0.71059
GO:0004435	phosphatidylinositol phospholipase C activity	22	1	1.2	0.71059
GO:0003707	nuclear steroid receptor activity	22	1	1.2	0.71059
GO:0030165	PDZ domain binding	68	3	3.72	0.72728
GO:0097367	carbohydrate derivative binding	3024	227	165.62	0.73393
GO:0016881	acid-amino acid ligase activity	76	7	4.16	0.73421
GO:0008168	methyltransferase activity	304	17	16.65	0.74681
GO:0042625	ATPase-coupled ion transmembrane transporter activity	35	3	1.92	0.75514
GO:0044325	transmembrane transporter binding	49	2	2.68	0.75740
GO:0004222	metalloendopeptidase activity	259	12	14.19	0.76432
GO:0001067	transcription regulatory region nucleic acid binding	262	11	14.35	0.76532
GO:0008242	omega peptidase activity	39	5	2.14	0.76794
GO:0046872	metal ion binding	5578	253	305.51	0.77769
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	106	5	5.81	0.77819
GO:0004672	protein kinase activity	835	36	45.73	0.78105
GO:0070330	aromatase activity	27	1	1.48	0.78170
GO:0042169	SH2 domain binding	27	1	1.48	0.78170
GO:0001540	amyloid-beta binding	27	1	1.48	0.78170
GO:0015103	inorganic anion transmembrane transporter activity	122	3	6.68	0.78275
GO:0003697	single-stranded DNA binding	75	3	4.11	0.78602
GO:0004713	protein tyrosine kinase activity	279	6	15.28	0.78977
GO:0019902	phosphatase binding	116	7	6.35	0.80678
GO:0031625	ubiquitin protein ligase binding	144	6	7.89	0.80694
GO:0008013	beta-catenin binding	30	1	1.64	0.81569
GO:0030695	GTPase regulator activity	495	14	27.11	0.81957
GO:0042166	acetylcholine binding	31	1	1.7	0.82580
GO:0008235	metalloexopeptidase activity	58	2	3.18	0.83419
GO:0016404	15-hydroxyprostaglandin dehydrogenase (NAD+) activity	32	1	1.75	0.83536
GO:0016772	transferase activity, transferring phosphorus-containing groups	2564	63	140.43	0.84102
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	33	1	1.81	0.84439
GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	33	1	1.81	0.84439
GO:0003712	transcription coregulator activity	224	6	12.27	0.85444
GO:0004520	DNA endonuclease activity	61	2	3.34	0.85444
GO:0005044	scavenger receptor activity	132	5	7.23	0.85528
GO:0031419	cobalamin binding	35	1	1.92	0.86100
GO:0016887	ATP hydrolysis activity	552	25	30.23	0.86320
GO:0016740	transferase activity	4227	164	231.51	0.86562
GO:0015078	proton transmembrane transporter activity	69	6	3.78	0.86778
GO:0016787	hydrolase activity	3958	221	216.78	0.86798
GO:0004806	triglyceride lipase activity	37	1	2.03	0.87583
GO:0000976	transcription cis-regulatory region binding	168	7	9.2	0.87614
GO:0017124	SH3 domain binding	90	3	4.93	0.87700
GO:0005216	monoatomic ion channel activity	658	13	36.04	0.88151
GO:0005540	hyaluronic acid binding	38	1	2.08	0.88265
GO:0051117	ATPase binding	38	1	2.08	0.88265
GO:0050839	cell adhesion molecule binding	159	12	8.71	0.89990
GO:0005262	calcium channel activity	197	7	10.79	0.91067
GO:0005125	cytokine activity	43	1	2.36	0.91151
GO:0016791	phosphatase activity	261	15	14.3	0.91593
GO:0008234	cysteine-type peptidase activity	220	11	12.05	0.91630
GO:0003690	double-stranded DNA binding	235	10	12.87	0.91667
GO:0008080	N-acetyltransferase activity	104	2	5.7	0.91683
GO:0004867	serine-type endopeptidase inhibitor activity	74	2	4.05	0.91855
GO:0003682	chromatin binding	332	14	18.18	0.92173
GO:0004527	exonuclease activity	140	2	7.67	0.92178
GO:0008061	chitin binding	75	2	4.11	0.92218
GO:0003714	transcription corepressor activity	76	2	4.16	0.92566
GO:0015101	organic cation transmembrane transporter activity	47	1	2.57	0.92940
GO:0004386	helicase activity	384	15	21.03	0.93002
GO:0008378	galactosyltransferase activity	48	1	2.63	0.93327
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	78	8	4.27	0.93600
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	49	1	2.68	0.93694
GO:0031593	polyubiquitin modification-dependent protein binding	49	1	2.68	0.93694
GO:0005096	GTPase activator activity	276	10	15.12	0.94035
GO:0005007	fibroblast growth factor receptor activity	50	1	2.74	0.94040
GO:0043139	5'-3' DNA helicase activity	81	2	4.44	0.94095
GO:0042393	histone binding	109	3	5.97	0.94212
GO:0008201	heparin binding	135	4	7.39	0.94221
GO:0016788	hydrolase activity, acting on ester bonds	1408	40	77.12	0.94640
GO:0005488	binding	15052	810	824.4	0.95509
GO:0043130	ubiquitin binding	87	2	4.77	0.95537
GO:0004843	cysteine-type deubiquitinase activity	57	1	3.12	0.95986
GO:0016301	kinase activity	1001	57	54.82	0.96220
GO:0005507	copper ion binding	154	4	8.43	0.97214
GO:0003684	damaged DNA binding	68	1	3.72	0.97845
GO:0008324	monoatomic cation transmembrane transporter activity	767	18	42.01	0.97900
GO:0008509	monoatomic anion transmembrane transporter activity	234	5	12.82	0.98195
GO:0003713	transcription coactivator activity	125	3	6.85	0.98284
GO:0017111	ribonucleoside triphosphate phosphatase activity	1125	66	61.62	0.98529
GO:0003678	DNA helicase activity	207	5	11.34	0.98535
GO:0035198	miRNA binding	75	1	4.11	0.98549
GO:0046983	protein dimerization activity	818	54	44.8	0.98756
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	81	2	4.44	0.98838
GO:0004857	enzyme inhibitor activity	239	8	13.09	0.98852
GO:0008170	N-methyltransferase activity	93	4	5.09	0.98895
GO:0003777	microtubule motor activity	190	4	10.41	0.99364
GO:0005509	calcium ion binding	1202	48	65.83	0.99370
GO:0005201	extracellular matrix structural constituent	91	1	4.98	0.99413
GO:0004674	protein serine/threonine kinase activity	553	27	30.29	0.99763
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	154	11	8.43	0.99823
GO:0004725	protein tyrosine phosphatase activity	118	2	6.46	0.99840
GO:0005102	signaling receptor binding	762	35	41.73	0.99848
GO:0001664	G protein-coupled receptor binding	122	2	6.68	0.99886
GO:0005261	monoatomic cation channel activity	514	10	28.15	0.99890
GO:0008188	neuropeptide receptor activity	124	1	6.79	0.99910
GO:0004521	RNA endonuclease activity	128	1	7.01	0.99928
GO:0005085	guanyl-nucleotide exchange factor activity	272	5	14.9	0.99931
GO:0003723	RNA binding	2445	122	133.91	0.99945
GO:0004518	nuclease activity	851	7	46.61	0.99977
GO:0016874	ligase activity	659	63	36.09	0.99985
GO:0003700	DNA-binding transcription factor activity	619	14	33.9	0.99985
GO:0015293	symporter activity	159	1	8.71	0.99988
GO:0043565	sequence-specific DNA binding	553	14	30.29	0.99996
GO:0046873	metal ion transmembrane transporter activity	559	10	30.62	0.99998
GO:0043169	cation binding	6092	266	333.66	0.99999
GO:0030594	neurotransmitter receptor activity	230	1	12.6	1.00000
GO:0004842	ubiquitin-protein transferase activity	528	9	28.92	1.00000
GO:0008270	zinc ion binding	2129	68	116.61	1.00000
GO:0004519	endonuclease activity	593	5	32.48	1.00000
GO:0004175	endopeptidase activity	1026	44	56.19	1.00000
GO:0004930	G protein-coupled receptor activity	700	5	38.34	1.00000
GO:0003677	DNA binding	2341	52	128.22	1.00000
GO:0031420	alkali metal ion binding	9	1	0.49	1.00000
GO:0016922	nuclear receptor binding	47	4	2.57	1.00000
GO:0030228	lipoprotein particle receptor activity	16	1	0.88	1.00000
GO:0140110	transcription regulator activity	797	19	43.65	1.00000
GO:0140657	ATP-dependent activity	860	35	47.1	1.00000
GO:0051540	metal cluster binding	75	13	4.11	1.00000
GO:0016801	hydrolase activity, acting on ether bonds	8	4	0.44	1.00000
GO:0016803	ether hydrolase activity	4	2	0.22	1.00000
GO:0101005	deubiquitinase activity	57	1	3.12	1.00000
GO:0015108	chloride transmembrane transporter activity	95	2	5.2	1.00000
GO:0140677	molecular function activator activity	686	21	37.57	1.00000
GO:0140678	molecular function inhibitor activity	523	13	28.64	1.00000
GO:0016462	pyrophosphatase activity	1162	67	63.64	1.00000
GO:0003964	RNA-directed DNA polymerase activity	1341	1	73.45	1.00000
GO:0005527	macrolide binding	7	1	0.38	1.00000
GO:0008469	histone arginine N-methyltransferase activity	10	1	0.55	1.00000
GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	16	3	0.88	1.00000
GO:0015291	secondary active transmembrane transporter activity	204	2	11.17	1.00000
GO:0005092	GDP-dissociation inhibitor activity	6	2	0.33	1.00000
GO:0033293	monocarboxylic acid binding	16	4	0.88	1.00000
GO:0016453	C-acetyltransferase activity	8	2	0.44	1.00000
GO:0034594	phosphatidylinositol trisphosphate phosphatase activity	3	1	0.16	1.00000
GO:0003954	NADH dehydrogenase activity	18	6	0.99	1.00000
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	19	6	1.04	1.00000
GO:0015297	antiporter activity	48	1	2.63	1.00000
GO:0061659	ubiquitin-like protein ligase activity	8	1	0.44	1.00000
GO:0140640	catalytic activity, acting on a nucleic acid	2169	39	118.8	1.00000
GO:0140101	catalytic activity, acting on a tRNA	82	19	4.49	1.00000
GO:1901702	salt transmembrane transporter activity	645	11	35.33	1.00000
GO:0031543	peptidyl-proline dioxygenase activity	13	1	0.71	1.00000
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	35	16	1.92	1.00000
GO:0031545	peptidyl-proline 4-dioxygenase activity	11	1	0.6	1.00000
GO:0098531	ligand-activated transcription factor activity	21	1	1.15	1.00000
GO:0061134	peptidase regulator activity	158	3	8.65	1.00000
GO:0061135	endopeptidase regulator activity	110	2	6.02	1.00000
GO:0005539	glycosaminoglycan binding	201	5	11.01	1.00000
GO:0090079	translation regulator activity, nucleic acid binding	96	22	5.26	1.00000
GO:0051020	GTPase binding	150	12	8.22	1.00000
GO:0016421	CoA carboxylase activity	11	4	0.6	1.00000
GO:1901363	heterocyclic compound binding	8284	423	453.72	1.00000
GO:0070325	lipoprotein particle receptor binding	10	1	0.55	1.00000
GO:0052866	phosphatidylinositol phosphate phosphatase activity	26	1	1.42	1.00000
GO:0015267	channel activity	685	14	37.52	1.00000
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	62	6	3.4	1.00000
GO:0016410	N-acyltransferase activity	114	3	6.24	1.00000
GO:0008410	CoA-transferase activity	2	1	0.11	1.00000
GO:0070851	growth factor receptor binding	39	2	2.14	1.00000
GO:0016411	acylglycerol O-acyltransferase activity	16	1	0.88	1.00000
GO:0015252	proton channel activity	12	2	0.66	1.00000
GO:0016413	O-acetyltransferase activity	10	1	0.55	1.00000
GO:0016416	O-palmitoyltransferase activity	7	1	0.38	1.00000
GO:0140297	DNA-binding transcription factor binding	82	7	4.49	1.00000
GO:0051018	protein kinase A binding	22	2	1.2	1.00000
GO:0050780	dopamine receptor binding	2	1	0.11	1.00000
GO:0019842	vitamin binding	218	26	11.94	1.00000
GO:0008443	phosphofructokinase activity	4	1	0.22	1.00000
GO:0061630	ubiquitin protein ligase activity	8	1	0.44	1.00000
GO:0015276	ligand-gated monoatomic ion channel activity	246	1	13.47	1.00000
GO:0036137	kynurenine aminotransferase activity	2	2	0.11	1.00000
GO:0019838	growth factor binding	90	3	4.93	1.00000
GO:0031078	histone H3K14 deacetylase activity	11	1	0.6	1.00000
GO:0005160	transforming growth factor beta receptor binding	9	2	0.49	1.00000
GO:0005165	neurotrophin receptor binding	5	1	0.27	1.00000
GO:0005167	neurotrophin TRK receptor binding	5	1	0.27	1.00000
GO:0008528	G protein-coupled peptide receptor activity	165	1	9.04	1.00000
GO:0120013	lipid transfer activity	10	1	0.55	1.00000
GO:0008514	organic anion transmembrane transporter activity	143	2	7.83	1.00000
GO:0008094	ATP-dependent activity, acting on DNA	254	6	13.91	1.00000
GO:0033218	amide binding	206	22	11.28	1.00000
GO:0016406	carnitine O-acyltransferase activity	10	2	0.55	1.00000
