GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0008652	amino acid biosynthetic process	167	1	1.35	0.74482
GO:0009887	animal organ morphogenesis	759	5	6.16	0.74668
GO:0071902	positive regulation of protein serine/threonine kinase activity	177	1	1.44	0.76495
GO:0022604	regulation of cell morphogenesis	327	3	2.65	0.77449
GO:0065003	protein-containing complex assembly	1054	7	8.55	0.78036
GO:0007166	cell surface receptor signaling pathway	2345	22	19.02	0.79231
GO:0007268	chemical synaptic transmission	457	4	3.71	0.80200
GO:0007420	brain development	486	2	3.94	0.81282
GO:0016055	Wnt signaling pathway	287	2	2.33	0.82585
GO:0009615	response to virus	215	1	1.74	0.82805
GO:0006898	receptor-mediated endocytosis	272	3	2.21	0.82926
GO:0009967	positive regulation of signal transduction	670	4	5.43	0.83760
GO:0070925	organelle assembly	427	3	3.46	0.85472
GO:0006486	protein glycosylation	249	2	2.02	0.85958
GO:0050767	regulation of neurogenesis	375	2	3.04	0.88505
GO:0071103	DNA conformation change	266	1	2.16	0.88708
GO:2000026	regulation of multicellular organismal development	966	4	7.83	0.88711
GO:0007218	neuropeptide signaling pathway	274	1	2.22	0.89430
GO:0030154	cell differentiation	2510	19	20.36	0.91270
GO:0005975	carbohydrate metabolic process	772	7	6.26	0.92112
GO:0016032	viral process	333	1	2.7	0.93512
GO:0097190	apoptotic signaling pathway	352	2	2.85	0.93574
GO:0051603	proteolysis involved in protein catabolic process	346	1	2.81	0.94174
GO:0048646	anatomical structure formation involved in morphogenesis	972	6	7.88	0.95226
GO:0070613	regulation of protein processing	379	1	3.07	0.95570
GO:0010608	post-transcriptional regulation of gene expression	384	1	3.11	0.95750
GO:0042981	regulation of apoptotic process	843	3	6.84	0.96579
GO:0071310	cellular response to organic substance	1091	9	8.85	0.96797
GO:0051345	positive regulation of hydrolase activity	702	2	5.69	0.97940
GO:0006412	translation	509	1	4.13	0.98500
GO:0006468	protein phosphorylation	1278	4	10.37	0.99627
GO:0051276	chromosome organization	1027	2	8.33	0.99829
GO:0006974	DNA damage response	783	1	6.35	0.99851
GO:0090305	nucleic acid phosphodiester bond hydrolysis	883	1	7.16	0.99936
GO:0044237	cellular metabolic process	11566	68	93.81	0.99958
GO:0010557	positive regulation of macromolecule biosynthetic process	954	2	7.74	0.99962
GO:0006259	DNA metabolic process	2799	3	22.7	0.99986
GO:0006355	regulation of DNA-templated transcription	2217	1	17.98	1.00000
GO:0043482	cellular pigment accumulation	14	1	0.11	1.00000
GO:0043485	endosome to pigment granule transport	13	1	0.11	1.00000
GO:0072655	establishment of protein localization to mitochondrion	36	1	0.29	1.00000
GO:0046661	male sex differentiation	70	1	0.57	1.00000
GO:0072657	protein localization to membrane	198	5	1.61	1.00000
GO:0008344	adult locomotory behavior	48	1	0.39	1.00000
GO:0034614	cellular response to reactive oxygen species	70	1	0.57	1.00000
GO:0032880	regulation of protein localization	361	3	2.93	1.00000
GO:1901698	response to nitrogen compound	556	6	4.51	1.00000
GO:1901699	cellular response to nitrogen compound	295	3	2.39	1.00000
GO:0043473	pigmentation	78	3	0.63	1.00000
GO:0045321	leukocyte activation	212	2	1.72	1.00000
GO:0043476	pigment accumulation	14	1	0.11	1.00000
GO:0042592	homeostatic process	946	14	7.67	1.00000
GO:0042594	response to starvation	85	2	0.69	1.00000
GO:0032870	cellular response to hormone stimulus	273	2	2.21	1.00000
GO:0009991	response to extracellular stimulus	280	6	2.27	1.00000
GO:0032872	regulation of stress-activated MAPK cascade	123	1	1	1.00000
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	17	1	0.14	1.00000
GO:0030588	pseudocleavage	1	1	0.01	1.00000
GO:0032874	positive regulation of stress-activated MAPK cascade	48	1	0.39	1.00000
GO:0002064	epithelial cell development	146	3	1.18	1.00000
GO:0071345	cellular response to cytokine stimulus	201	1	1.63	1.00000
GO:0046683	response to organophosphorus	56	2	0.45	1.00000
GO:0046434	organophosphate catabolic process	1261	19	10.23	1.00000
GO:0034638	phosphatidylcholine catabolic process	3	1	0.02	1.00000
GO:0043410	positive regulation of MAPK cascade	272	2	2.21	1.00000
GO:0043412	macromolecule modification	3150	9	25.55	1.00000
GO:0043413	macromolecule glycosylation	249	2	2.02	1.00000
GO:0006753	nucleoside phosphate metabolic process	1694	20	13.74	1.00000
GO:0042325	regulation of phosphorylation	803	5	6.51	1.00000
GO:0140352	export from cell	522	7	4.23	1.00000
GO:0140353	lipid export from cell	5	1	0.04	1.00000
GO:0051904	pigment granule transport	14	1	0.11	1.00000
GO:0051905	establishment of pigment granule localization	15	1	0.12	1.00000
GO:0009725	response to hormone	497	4	4.03	1.00000
GO:0010866	regulation of triglyceride biosynthetic process	10	1	0.08	1.00000
GO:1901652	response to peptide	209	1	1.7	1.00000
GO:0006996	organelle organization	2819	17	22.86	1.00000
GO:0044092	negative regulation of molecular function	571	1	4.63	1.00000
GO:1901653	cellular response to peptide	150	1	1.22	1.00000
GO:0044093	positive regulation of molecular function	1159	6	9.4	1.00000
GO:0098660	inorganic ion transmembrane transport	598	8	4.85	1.00000
GO:0030301	cholesterol transport	57	7	0.46	1.00000
GO:0030516	regulation of axon extension	51	1	0.41	1.00000
GO:0098662	inorganic cation transmembrane transport	541	8	4.39	1.00000
GO:1901657	glycosyl compound metabolic process	1345	19	10.91	1.00000
GO:1901658	glycosyl compound catabolic process	675	17	5.47	1.00000
GO:0030307	positive regulation of cell growth	72	1	0.58	1.00000
GO:0048793	pronephros development	22	1	0.18	1.00000
GO:0031960	response to corticosteroid	66	2	0.54	1.00000
GO:0043434	response to peptide hormone	184	1	1.49	1.00000
GO:0009968	negative regulation of signal transduction	607	3	4.92	1.00000
GO:0008544	epidermis development	181	3	1.47	1.00000
GO:0043436	oxoacid metabolic process	897	12	7.28	1.00000
GO:0009719	response to endogenous stimulus	1228	13	9.96	1.00000
GO:0006778	porphyrin-containing compound metabolic process	35	2	0.28	1.00000
GO:0006779	porphyrin-containing compound biosynthetic process	29	2	0.24	1.00000
GO:0098655	monoatomic cation transmembrane transport	535	7	4.34	1.00000
GO:0010883	regulation of lipid storage	27	2	0.22	1.00000
GO:0098657	import into cell	598	13	4.85	1.00000
GO:0010884	positive regulation of lipid storage	10	1	0.08	1.00000
GO:0010885	regulation of cholesterol storage	13	2	0.11	1.00000
GO:0035803	egg coat formation	3	1	0.02	1.00000
GO:0010888	negative regulation of lipid storage	12	1	0.1	1.00000
GO:0030534	adult behavior	97	1	0.79	1.00000
GO:0042330	taxis	187	2	1.52	1.00000
GO:0006725	cellular aromatic compound metabolic process	7491	26	60.76	1.00000
GO:0002263	cell activation involved in immune response	54	1	0.44	1.00000
GO:1990778	protein localization to cell periphery	60	2	0.49	1.00000
GO:0010874	regulation of cholesterol efflux	19	2	0.15	1.00000
GO:0015748	organophosphate ester transport	54	4	0.44	1.00000
GO:0061351	neural precursor cell proliferation	77	3	0.62	1.00000
GO:0015749	monosaccharide transmembrane transport	54	3	0.44	1.00000
GO:0010876	lipid localization	219	17	1.78	1.00000
GO:0050673	epithelial cell proliferation	167	1	1.35	1.00000
GO:0010878	cholesterol storage	13	2	0.11	1.00000
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	17	1	0.14	1.00000
GO:0097553	calcium ion transmembrane import into cytosol	44	1	0.36	1.00000
GO:0015732	prostaglandin transport	1	1	0.01	1.00000
GO:0002252	immune effector process	245	1	1.99	1.00000
GO:0002253	activation of immune response	176	2	1.43	1.00000
GO:0021795	cerebral cortex cell migration	43	1	0.35	1.00000
GO:0010821	regulation of mitochondrion organization	46	1	0.37	1.00000
GO:0097345	mitochondrial outer membrane permeabilization	16	1	0.13	1.00000
GO:0010822	positive regulation of mitochondrion organization	23	1	0.19	1.00000
GO:0048762	mesenchymal cell differentiation	145	1	1.18	1.00000
GO:0006950	response to stress	2540	26	20.6	1.00000
GO:0006952	defense response	705	8	5.72	1.00000
GO:0043408	regulation of MAPK cascade	429	2	3.48	1.00000
GO:0006954	inflammatory response	229	4	1.86	1.00000
GO:0051875	pigment granule localization	18	1	0.15	1.00000
GO:0097581	lamellipodium organization	54	1	0.44	1.00000
GO:0070085	glycosylation	263	2	2.13	1.00000
GO:0061387	regulation of extent of cell growth	56	1	0.45	1.00000
GO:1901615	organic hydroxy compound metabolic process	473	7	3.84	1.00000
GO:1901616	organic hydroxy compound catabolic process	54	1	0.44	1.00000
GO:0002283	neutrophil activation involved in immune response	9	1	0.07	1.00000
GO:0044057	regulation of system process	261	1	2.12	1.00000
GO:0007391	dorsal closure	27	1	0.22	1.00000
GO:0007392	initiation of dorsal closure	2	1	0.02	1.00000
GO:0048753	pigment granule organization	12	1	0.1	1.00000
GO:0043648	dicarboxylic acid metabolic process	76	2	0.62	1.00000
GO:0048754	branching morphogenesis of an epithelial tube	120	1	0.97	1.00000
GO:0071495	cellular response to endogenous stimulus	901	9	7.31	1.00000
GO:0071496	cellular response to external stimulus	141	2	1.14	1.00000
GO:0035592	establishment of protein localization to extracellular region	203	2	1.65	1.00000
GO:0010817	regulation of hormone levels	252	3	2.04	1.00000
GO:0048757	pigment granule maturation	13	1	0.11	1.00000
GO:0044085	cellular component biogenesis	1908	15	15.48	1.00000
GO:0009913	epidermal cell differentiation	122	3	0.99	1.00000
GO:0052547	regulation of peptidase activity	248	1	2.01	1.00000
GO:0044087	regulation of cellular component biogenesis	385	4	3.12	1.00000
GO:0052548	regulation of endopeptidase activity	207	1	1.68	1.00000
GO:0002274	myeloid leukocyte activation	53	2	0.43	1.00000
GO:0002275	myeloid cell activation involved in immune response	22	1	0.18	1.00000
GO:0044089	positive regulation of cellular component biogenesis	166	2	1.35	1.00000
GO:0002278	eosinophil activation involved in immune response	3	1	0.02	1.00000
GO:0006970	response to osmotic stress	61	2	0.49	1.00000
GO:0032365	intracellular lipid transport	33	3	0.27	1.00000
GO:0032366	intracellular sterol transport	28	3	0.23	1.00000
GO:0060113	inner ear receptor cell differentiation	101	1	0.82	1.00000
GO:0032368	regulation of lipid transport	40	5	0.32	1.00000
GO:0061326	renal tubule development	91	1	0.74	1.00000
GO:0042542	response to hydrogen peroxide	80	1	0.65	1.00000
GO:0060117	auditory receptor cell development	21	1	0.17	1.00000
GO:0060119	inner ear receptor cell development	65	1	0.53	1.00000
GO:0002221	pattern recognition receptor signaling pathway	85	2	0.69	1.00000
GO:0006979	response to oxidative stress	233	1	1.89	1.00000
GO:0019374	galactolipid metabolic process	16	1	0.13	1.00000
GO:0097529	myeloid leukocyte migration	40	1	0.32	1.00000
GO:0048771	tissue remodeling	106	2	0.86	1.00000
GO:0019377	glycolipid catabolic process	15	3	0.12	1.00000
GO:0061564	axon development	502	6	4.07	1.00000
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	29	1	0.24	1.00000
GO:1902074	response to salt	176	1	1.43	1.00000
GO:1902075	cellular response to salt	63	1	0.51	1.00000
GO:0046164	alcohol catabolic process	50	1	0.41	1.00000
GO:0016358	dendrite development	171	2	1.39	1.00000
GO:0006929	substrate-dependent cell migration	33	1	0.27	1.00000
GO:0097305	response to alcohol	164	2	1.33	1.00000
GO:0097306	cellular response to alcohol	55	2	0.45	1.00000
GO:0002218	activation of innate immune response	94	2	0.76	1.00000
GO:0006910	phagocytosis, recognition	23	1	0.19	1.00000
GO:0032386	regulation of intracellular transport	209	3	1.7	1.00000
GO:0007369	gastrulation	142	1	1.15	1.00000
GO:0048729	tissue morphogenesis	452	3	3.67	1.00000
GO:0002009	morphogenesis of an epithelium	406	3	3.29	1.00000
GO:0035567	non-canonical Wnt signaling pathway	73	1	0.59	1.00000
GO:0042490	mechanoreceptor differentiation	105	2	0.85	1.00000
GO:0035315	hair cell differentiation	73	3	0.59	1.00000
GO:0042491	inner ear auditory receptor cell differentiation	44	1	0.36	1.00000
GO:0035316	non-sensory hair organization	9	1	0.07	1.00000
GO:0006706	steroid catabolic process	24	1	0.19	1.00000
GO:0043603	amide metabolic process	793	5	6.43	1.00000
GO:0035317	imaginal disc-derived wing hair organization	8	1	0.06	1.00000
GO:0043604	amide biosynthetic process	610	1	4.95	1.00000
GO:0009890	negative regulation of biosynthetic process	1005	2	8.15	1.00000
GO:0032370	positive regulation of lipid transport	29	5	0.24	1.00000
GO:0009891	positive regulation of biosynthetic process	1028	6	8.34	1.00000
GO:0032371	regulation of sterol transport	25	3	0.2	1.00000
GO:0009892	negative regulation of metabolic process	1408	4	11.42	1.00000
GO:0009893	positive regulation of metabolic process	1649	11	13.37	1.00000
GO:0032373	positive regulation of sterol transport	19	3	0.15	1.00000
GO:0009894	regulation of catabolic process	799	2	6.48	1.00000
GO:0032374	regulation of cholesterol transport	25	3	0.2	1.00000
GO:0085029	extracellular matrix assembly	12	1	0.1	1.00000
GO:0006941	striated muscle contraction	50	1	0.41	1.00000
GO:0009895	negative regulation of catabolic process	66	1	0.54	1.00000
GO:0006942	regulation of striated muscle contraction	30	1	0.24	1.00000
GO:0061333	renal tubule morphogenesis	67	1	0.54	1.00000
GO:0097531	mast cell migration	5	1	0.04	1.00000
GO:0035556	intracellular signal transduction	1764	20	14.31	1.00000
GO:0072176	nephric duct development	9	1	0.07	1.00000
GO:0044042	glucan metabolic process	51	1	0.41	1.00000
GO:0018130	heterocycle biosynthetic process	4171	5	33.83	1.00000
GO:0071692	protein localization to extracellular region	224	2	1.82	1.00000
GO:0021772	olfactory bulb development	42	1	0.34	1.00000
GO:0061572	actin filament bundle organization	73	1	0.59	1.00000
GO:0007596	blood coagulation	272	5	2.21	1.00000
GO:0002237	response to molecule of bacterial origin	126	3	1.02	1.00000
GO:0007599	hemostasis	276	5	2.24	1.00000
GO:0044281	small molecule metabolic process	2993	36	24.27	1.00000
GO:0044282	small molecule catabolic process	950	18	7.71	1.00000
GO:0044283	small molecule biosynthetic process	564	7	4.57	1.00000
GO:0007389	pattern specification process	416	2	3.37	1.00000
GO:0045455	ecdysteroid metabolic process	2	2	0.02	1.00000
GO:0006935	chemotaxis	175	2	1.42	1.00000
GO:0048749	compound eye development	52	1	0.42	1.00000
GO:0006937	regulation of muscle contraction	77	1	0.62	1.00000
GO:1903778	protein localization to vacuolar membrane	2	1	0.02	1.00000
GO:0032310	prostaglandin secretion	1	1	0.01	1.00000
GO:0048731	system development	2585	16	20.97	1.00000
GO:0048732	gland development	286	1	2.32	1.00000
GO:0034097	response to cytokine	252	1	2.04	1.00000
GO:0016310	phosphorylation	1636	6	13.27	1.00000
GO:0044270	cellular nitrogen compound catabolic process	1491	18	12.09	1.00000
GO:1902284	neuron projection extension involved in neuron projection guidance	43	1	0.35	1.00000
GO:0061525	hindgut development	17	1	0.14	1.00000
GO:0044271	cellular nitrogen compound biosynthetic process	4716	8	38.25	1.00000
GO:0098609	cell-cell adhesion	321	1	2.6	1.00000
GO:0048736	appendage development	192	1	1.56	1.00000
GO:0048737	imaginal disc-derived appendage development	50	1	0.41	1.00000
GO:1903725	regulation of phospholipid metabolic process	6	1	0.05	1.00000
GO:0006893	Golgi to plasma membrane transport	38	1	0.31	1.00000
GO:0015908	fatty acid transport	31	1	0.25	1.00000
GO:0033674	positive regulation of kinase activity	310	3	2.51	1.00000
GO:0007560	imaginal disc morphogenesis	57	1	0.46	1.00000
GO:0043170	macromolecule metabolic process	9800	40	79.48	1.00000
GO:1901184	regulation of ERBB signaling pathway	44	2	0.36	1.00000
GO:0042454	ribonucleoside catabolic process	667	17	5.41	1.00000
GO:0010591	regulation of lamellipodium assembly	13	1	0.11	1.00000
GO:0048925	lateral line system development	9	1	0.07	1.00000
GO:2000191	regulation of fatty acid transport	9	1	0.07	1.00000
GO:2000193	positive regulation of fatty acid transport	6	1	0.05	1.00000
GO:0010594	regulation of endothelial cell migration	57	1	0.46	1.00000
GO:0016331	morphogenesis of embryonic epithelium	158	1	1.28	1.00000
GO:0009855	determination of bilateral symmetry	133	1	1.08	1.00000
GO:0071417	cellular response to organonitrogen compound	269	3	2.18	1.00000
GO:1903747	regulation of establishment of protein localization to mitochondrion	7	1	0.06	1.00000
GO:0051353	positive regulation of oxidoreductase activity	11	1	0.09	1.00000
GO:0006907	pinocytosis	64	3	0.52	1.00000
GO:0015850	organic hydroxy compound transport	130	9	1.05	1.00000
GO:0045428	regulation of nitric oxide biosynthetic process	15	1	0.12	1.00000
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	7	1	0.06	1.00000
GO:0006909	phagocytosis	117	7	0.95	1.00000
GO:0007552	metamorphosis	61	1	0.49	1.00000
GO:0021987	cerebral cortex development	105	1	0.85	1.00000
GO:0062197	cellular response to chemical stress	123	1	1	1.00000
GO:0021988	olfactory lobe development	43	1	0.35	1.00000
GO:0046148	pigment biosynthetic process	50	2	0.41	1.00000
GO:0051591	response to cAMP	45	1	0.36	1.00000
GO:0044242	cellular lipid catabolic process	104	5	0.84	1.00000
GO:0009886	post-embryonic animal morphogenesis	94	1	0.76	1.00000
GO:0048707	instar larval or pupal morphogenesis	61	1	0.49	1.00000
GO:0009888	tissue development	1273	7	10.32	1.00000
GO:0009889	regulation of biosynthetic process	3334	10	27.04	1.00000
GO:0046131	pyrimidine ribonucleoside metabolic process	29	1	0.24	1.00000
GO:0044248	cellular catabolic process	2251	29	18.26	1.00000
GO:0042471	ear morphogenesis	138	1	1.12	1.00000
GO:0006865	amino acid transport	135	1	1.09	1.00000
GO:0046135	pyrimidine nucleoside catabolic process	8	1	0.06	1.00000
GO:0042472	inner ear morphogenesis	125	1	1.01	1.00000
GO:0043112	receptor metabolic process	55	1	0.45	1.00000
GO:0032526	response to retinoic acid	55	2	0.45	1.00000
GO:0010324	membrane invagination	46	5	0.37	1.00000
GO:0045446	endothelial cell differentiation	48	1	0.39	1.00000
GO:0044238	primary metabolic process	11876	75	96.32	1.00000
GO:0010560	positive regulation of glycoprotein biosynthetic process	5	1	0.04	1.00000
GO:0048934	peripheral nervous system neuron differentiation	12	1	0.1	1.00000
GO:0008610	lipid biosynthetic process	469	10	3.8	1.00000
GO:0019538	protein metabolic process	5231	31	42.43	1.00000
GO:0097485	neuron projection guidance	350	5	2.84	1.00000
GO:0010562	positive regulation of phosphorus metabolic process	573	7	4.65	1.00000
GO:0032303	regulation of icosanoid secretion	8	1	0.06	1.00000
GO:0032305	positive regulation of icosanoid secretion	5	1	0.04	1.00000
GO:0009826	unidimensional cell growth	9	1	0.07	1.00000
GO:0032306	regulation of prostaglandin secretion	1	1	0.01	1.00000
GO:0051321	meiotic cell cycle	120	1	0.97	1.00000
GO:0032309	icosanoid secretion	17	1	0.14	1.00000
GO:0008406	gonad development	102	1	0.83	1.00000
GO:0021700	developmental maturation	192	1	1.56	1.00000
GO:0006887	exocytosis	270	3	2.19	1.00000
GO:0070201	regulation of establishment of protein localization	300	3	2.43	1.00000
GO:0008643	carbohydrate transport	92	3	0.75	1.00000
GO:1900739	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	7	1	0.06	1.00000
GO:0097479	synaptic vesicle localization	60	1	0.49	1.00000
GO:0010556	regulation of macromolecule biosynthetic process	3183	6	25.82	1.00000
GO:0010558	negative regulation of macromolecule biosynthetic process	964	2	7.82	1.00000
GO:0030641	regulation of cellular pH	17	2	0.14	1.00000
GO:0010559	regulation of glycoprotein biosynthetic process	10	1	0.08	1.00000
GO:0033198	response to ATP	7	1	0.06	1.00000
GO:0042440	pigment metabolic process	65	3	0.53	1.00000
GO:1901135	carbohydrate derivative metabolic process	2015	26	16.34	1.00000
GO:0032535	regulation of cellular component size	207	2	1.68	1.00000
GO:0042445	hormone metabolic process	136	3	1.1	1.00000
GO:0071402	cellular response to lipoprotein particle stimulus	14	1	0.11	1.00000
GO:1901136	carbohydrate derivative catabolic process	795	21	6.45	1.00000
GO:0042446	hormone biosynthetic process	51	3	0.41	1.00000
GO:1901137	carbohydrate derivative biosynthetic process	538	2	4.36	1.00000
GO:0061462	protein localization to lysosome	15	3	0.12	1.00000
GO:0000902	cell morphogenesis	938	7	7.61	1.00000
GO:0071407	cellular response to organic cyclic compound	257	5	2.08	1.00000
GO:0008637	apoptotic mitochondrial changes	58	1	0.47	1.00000
GO:0060255	regulation of macromolecule metabolic process	3671	10	29.77	1.00000
GO:0051341	regulation of oxidoreductase activity	25	1	0.2	1.00000
GO:0060041	retina development in camera-type eye	118	1	0.96	1.00000
GO:0051346	negative regulation of hydrolase activity	219	1	1.78	1.00000
GO:0051347	positive regulation of transferase activity	346	3	2.81	1.00000
GO:0060047	heart contraction	89	1	0.72	1.00000
GO:0060048	cardiac muscle contraction	45	1	0.36	1.00000
GO:0002764	immune response-regulating signaling pathway	168	2	1.36	1.00000
GO:0032490	detection of molecule of bacterial origin	9	1	0.07	1.00000
GO:0060049	regulation of protein glycosylation	8	1	0.06	1.00000
GO:0007548	sex differentiation	139	2	1.13	1.00000
GO:0015849	organic acid transport	200	2	1.62	1.00000
GO:0032496	response to lipopolysaccharide	109	3	0.88	1.00000
GO:0060284	regulation of cell development	553	3	4.49	1.00000
GO:0006811	monoatomic ion transport	1405	19	11.4	1.00000
GO:0061458	reproductive system development	180	1	1.46	1.00000
GO:0006814	sodium ion transport	205	2	1.66	1.00000
GO:0021891	olfactory bulb interneuron development	26	1	0.21	1.00000
GO:0051336	regulation of hydrolase activity	953	3	7.73	1.00000
GO:0006816	calcium ion transport	338	1	2.74	1.00000
GO:0015833	peptide transport	127	3	1.03	1.00000
GO:0051338	regulation of transferase activity	574	3	4.66	1.00000
GO:0010522	regulation of calcium ion transport into cytosol	31	1	0.25	1.00000
GO:0002757	immune response-activating signaling pathway	141	2	1.14	1.00000
GO:0002758	innate immune response-activating signaling pathway	85	2	0.69	1.00000
GO:0048869	cellular developmental process	2612	19	21.18	1.00000
GO:0072073	kidney epithelium development	117	1	0.95	1.00000
GO:0032501	multicellular organismal process	5045	48	40.92	1.00000
GO:0032502	developmental process	4388	31	35.59	1.00000
GO:0032504	multicellular organism reproduction	516	4	4.19	1.00000
GO:0097435	supramolecular fiber organization	361	3	2.93	1.00000
GO:0031399	regulation of protein modification process	791	4	6.42	1.00000
GO:0043062	extracellular structure organization	305	4	2.47	1.00000
GO:0007498	mesoderm development	88	1	0.71	1.00000
GO:0048858	cell projection morphogenesis	692	6	5.61	1.00000
GO:0043066	negative regulation of apoptotic process	391	2	3.17	1.00000
GO:0033157	regulation of intracellular protein transport	125	2	1.01	1.00000
GO:0043067	regulation of programmed cell death	856	3	6.94	1.00000
GO:0019693	ribose phosphate metabolic process	875	19	7.1	1.00000
GO:0043069	negative regulation of programmed cell death	403	2	3.27	1.00000
GO:0019695	choline metabolic process	21	1	0.17	1.00000
GO:0042402	cellular biogenic amine catabolic process	36	1	0.29	1.00000
GO:0006836	neurotransmitter transport	150	2	1.22	1.00000
GO:0048880	sensory system development	307	2	2.49	1.00000
GO:0006839	mitochondrial transport	89	1	0.72	1.00000
GO:0048882	lateral line development	9	1	0.07	1.00000
GO:0048884	neuromast development	5	1	0.04	1.00000
GO:2000145	regulation of cell motility	309	6	2.51	1.00000
GO:0048886	neuromast hair cell differentiation	4	1	0.03	1.00000
GO:2000147	positive regulation of cell motility	185	3	1.5	1.00000
GO:1901068	guanosine-containing compound metabolic process	237	12	1.92	1.00000
GO:0051301	cell division	676	3	5.48	1.00000
GO:0090596	sensory organ morphogenesis	269	2	2.18	1.00000
GO:0090382	phagosome maturation	12	1	0.1	1.00000
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	20	1	0.16	1.00000
GO:0090598	male anatomical structure morphogenesis	12	1	0.1	1.00000
GO:0030162	regulation of proteolysis	379	1	3.07	1.00000
GO:0030163	protein catabolic process	444	3	3.6	1.00000
GO:0048870	cell motility	747	12	6.06	1.00000
GO:0048871	multicellular organismal-level homeostasis	464	3	3.76	1.00000
GO:0006396	RNA processing	687	1	5.57	1.00000
GO:0007507	heart development	385	1	3.12	1.00000
GO:0008150	biological_process	19604	159	159	1.00000
GO:0048878	chemical homeostasis	458	11	3.71	1.00000
GO:0008154	actin polymerization or depolymerization	138	1	1.12	1.00000
GO:0043299	leukocyte degranulation	20	1	0.16	1.00000
GO:0043085	positive regulation of catalytic activity	1038	6	8.42	1.00000
GO:0032459	regulation of protein oligomerization	12	1	0.1	1.00000
GO:0043086	negative regulation of catalytic activity	440	1	3.57	1.00000
GO:0060249	anatomical structure homeostasis	332	3	2.69	1.00000
GO:1901292	nucleoside phosphate catabolic process	1216	17	9.86	1.00000
GO:1901293	nucleoside phosphate biosynthetic process	330	2	2.68	1.00000
GO:0034219	carbohydrate transmembrane transport	59	3	0.48	1.00000
GO:0032488	Cdc42 protein signal transduction	10	2	0.08	1.00000
GO:0016485	protein processing	505	1	4.1	1.00000
GO:0061448	connective tissue development	160	1	1.3	1.00000
GO:0030182	neuron differentiation	1037	9	8.41	1.00000
GO:0006807	nitrogen compound metabolic process	11213	58	90.94	1.00000
GO:0021885	forebrain cell migration	64	1	0.52	1.00000
GO:1901071	glucosamine-containing compound metabolic process	69	3	0.56	1.00000
GO:0006809	nitric oxide biosynthetic process	23	1	0.19	1.00000
GO:0099536	synaptic signaling	463	4	3.76	1.00000
GO:1901072	glucosamine-containing compound catabolic process	27	1	0.22	1.00000
GO:0048812	neuron projection morphogenesis	582	6	4.72	1.00000
GO:0099537	trans-synaptic signaling	457	4	3.71	1.00000
GO:0009593	detection of chemical stimulus	73	1	0.59	1.00000
GO:0046048	UDP metabolic process	3	1	0.02	1.00000
GO:0021889	olfactory bulb interneuron differentiation	27	1	0.22	1.00000
GO:0009595	detection of biotic stimulus	17	1	0.14	1.00000
GO:0090313	regulation of protein targeting to membrane	12	1	0.1	1.00000
GO:0046031	ADP metabolic process	15	1	0.12	1.00000
GO:0051495	positive regulation of cytoskeleton organization	77	1	0.62	1.00000
GO:0090316	positive regulation of intracellular protein transport	65	1	0.53	1.00000
GO:0043010	camera-type eye development	219	1	1.78	1.00000
GO:0010506	regulation of autophagy	68	1	0.55	1.00000
GO:0010507	negative regulation of autophagy	18	1	0.15	1.00000
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	13	1	0.11	1.00000
GO:0043269	regulation of monoatomic ion transport	344	3	2.79	1.00000
GO:0090559	regulation of membrane permeability	24	1	0.19	1.00000
GO:0006351	DNA-templated transcription	2329	1	18.89	1.00000
GO:0019432	triglyceride biosynthetic process	29	1	0.24	1.00000
GO:0097194	execution phase of apoptosis	52	1	0.42	1.00000
GO:1901264	carbohydrate derivative transport	37	1	0.3	1.00000
GO:0021826	substrate-independent telencephalic tangential migration	5	1	0.04	1.00000
GO:0007472	wing disc morphogenesis	50	1	0.41	1.00000
GO:0070723	response to cholesterol	22	2	0.18	1.00000
GO:0032667	regulation of interleukin-23 production	2	1	0.02	1.00000
GO:0019438	aromatic compound biosynthetic process	4174	5	33.85	1.00000
GO:0043254	regulation of protein-containing complex assembly	180	2	1.46	1.00000
GO:0019439	aromatic compound catabolic process	1492	18	12.1	1.00000
GO:0007476	imaginal disc-derived wing morphogenesis	48	1	0.39	1.00000
GO:0070727	cellular macromolecule localization	1609	26	13.05	1.00000
GO:0043043	peptide biosynthetic process	543	1	4.4	1.00000
GO:0007478	leg disc morphogenesis	19	1	0.15	1.00000
GO:1905710	positive regulation of membrane permeability	18	1	0.15	1.00000
GO:0048839	inner ear development	203	1	1.65	1.00000
GO:0072001	renal system development	224	2	1.82	1.00000
GO:0010466	negative regulation of peptidase activity	143	1	1.16	1.00000
GO:0072002	Malpighian tubule development	13	1	0.11	1.00000
GO:0010467	gene expression	4108	8	33.32	1.00000
GO:0010468	regulation of gene expression	3091	5	25.07	1.00000
GO:1903829	positive regulation of protein localization	141	1	1.14	1.00000
GO:0006595	polyamine metabolic process	28	1	0.23	1.00000
GO:0031323	regulation of cellular metabolic process	4390	17	35.61	1.00000
