Protein.ID	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity
AIPGENE11123	419158560	318773860	456435100	339457100	313389600	365069100	197722290	173318820	227858770	148759900	200865860	166304160
AIPGENE1116	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11167	2113938.2	0	23188208	0	0	0	194246100	192938160	166318930	235653600	185335650	88106210
AIPGENE11173	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11186	0	0	0	0	0	0	24186252	21601420	24311932	26936340	24672788	16357009
AIPGENE11193	0	0	0	0	0	0	13999011	16016562	25541240	12022138	20748086	0
AIPGENE11223	0	0	0	0	0	0	2647414.5	0	0	0	1899409.4	0
AIPGENE11225	0	0	15511535	0	0	7304173.5	35091336	21987078	3309664.8	53528456	64023920	21998952
AIPGENE11237	4526379.5	0	2167036.8	0	0	0	29537620	3722356.2	25197194	21095198	0	0
AIPGENE11239	0	0	0	0	0	0	2024963.8	0	0	0	0	0
AIPGENE11263	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1127	0	0	0	0	0	0	0	0	0	7806311.5	39031710	0
AIPGENE11276	0	0	0	0	0	0	139358080	177321920	69313010	28795170	86730180	88882660
AIPGENE11286	0	16654207	0	0	0	0	302115520	325163840	152809310	63473270	91995070	190170050
AIPGENE11306	0	0	0	0	0	0	16597982	21829264	17326930	13406182	20131664	5662107
AIPGENE11311	0	0	0	0	0	0	26939904	24126324	28687432	29657594	30451902	0
AIPGENE11319	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11320	0	0	0	0	0	0	6869072	2781647	5397070.5	0	0	0
AIPGENE11341	0	0	0	0	0	0	16659534	16986826	10882680	32222808	17697246	18461238
AIPGENE11352	0	0	0	0	0	0	4398595	0	0	0	0	0
AIPGENE11356	22019096	18527044	32240230	14615426	0	18030794	9375446	5947998.5	6042831.5	8158999	9145429	0
AIPGENE11362	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11363	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11368	0	11115058	21699560	7745013	2747590.2	9226902	0	0	0	0	0	0
AIPGENE11410	3676140.8	4660107.5	0	0	0	0	0	0	0	11511491	0	0
AIPGENE11420	16449181	22907478	74519870	0	0	0	167093890	209552500	224790450	279353100	159394780	173367000
AIPGENE11421	6826435	35273916	59455172	8641445	11212055	9791761	656075970	596439000	583439740	587023500	540571900	335675620
AIPGENE1143	0	0	0	0	0	0	5560761.5	0	0	0	0	0
AIPGENE11436	15724874	0	0	22488330	10702368	10142419	5856904	0	8655114	13036070	7667898.5	0
AIPGENE11440	0	0	0	0	0	0	34770330	24083948	17532814	36481428	15315778	14958326
AIPGENE11487	0	0	0	0	3227878.8	0	0	0	0	0	0	0
AIPGENE11497	0	0	20573860	0	0	0	24184196	28995402	34436910	16035938	37474344	40180270
AIPGENE11506	0	0	20709558	0	0	0	46526710	64522956	76291944	64783064	48176250	50476092
AIPGENE11518	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11531	0	0	0	0	0	0	0	0	0	0	4272346.5	0
AIPGENE11540	3887278.2	11236269	14772160	0	0	0	47414828	50608364	101389310	48823492	48587490	34667950
AIPGENE11551	25825876	31930280	15292726	12641023	12117650	17210428	9163690	1744166.6	5096634.5	7051282.5	5727721	0
AIPGENE1156	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11562	0	0	0	0	0	0	2663669.8	2732979.2	0	0	0	0
AIPGENE11563	0	0	0	0	0	0	236045440	175582770	199160260	209220260	179255020	143880660
AIPGENE11578	0	0	0	0	0	0	42620580	21683334	24263476	22347254	15439566	17942682
AIPGENE1158	0	0	0	0	0	0	2985389.5	0	1742352.6	0	1700985.5	0
AIPGENE11580	0	0	0	0	0	0	3194280.5	0	0	0	0	0
AIPGENE11583	0	0	0	0	0	0	63782356	37823200	62321080	78091520	108649760	63761070
AIPGENE11586	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1159	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11590	0	0	0	0	0	0	11515666	18647716	28004768	16728922	33168136	16180285
AIPGENE11593	23606390	0	32081780	9042055	5749428	13591231	54336650	28392212	38085116	31608360	38481664	34822656
AIPGENE1160	0	0	18789150	0	0	0	256236850	241945460	260122620	333012540	146040200	208651660
AIPGENE11602	0	0	0	0	0	0	3457867	0	2380735.8	1361172.5	1337072.8	2642346.5
AIPGENE11605	0	0	0	0	0	0	3467041	0	0	0	0	0
AIPGENE11610	0	6167278.5	0	0	0	0	55378004	51228380	29257066	79612580	53646292	27611316
AIPGENE11612	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11614	9742653	0	0	0	2393051.5	3488460.2	6187488.5	4426494.5	8726335	6475373	4110021	0
AIPGENE11620	0	0	0	0	0	0	7818318.5	0	4090154.5	0	8964695	0
AIPGENE11621	0	0	0	0	0	0	4128092.2	0	2764769.8	0	0	0
AIPGENE11623	0	0	0	0	0	0	6740763	0	0	7929721.5	8107548	8810438
AIPGENE11626	0	0	0	0	0	0	7850794.5	1845296.1	6753982	1175802.2	0	0
AIPGENE11629	80628264	35267508	63432308	26027824	30388812	35048624	0	0	0	0	0	0
AIPGENE1163	0	0	0	0	0	0	0	0	7941189	5319153.5	3208776.5	0
AIPGENE11638	0	0	0	0	0	0	9187562	23208192	19157784	0	0	0
AIPGENE11641	0	0	0	0	0	0	18679112	0	4340060	66219250	33341510	10586591
AIPGENE11661	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11666	0	0	0	0	0	0	0	0	4304036	0	0	0
AIPGENE11679	0	0	0	0	0	0	2733413.8	0	2241884.5	0	0	0
AIPGENE11684	27204248	48169412	106945590	0	0	0	8064745000	8108240400	7270379500	6614166000	6494825000	6720936000
AIPGENE11687	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11699	0	0	0	0	0	0	0	0	4718421.5	5554674.5	0	0
AIPGENE11701	124151680	145901060	265434430	278235600	108452330	219412670	1569083100	1575050000	2448983300	1949763600	1975302700	1709673600
AIPGENE11714	105769580	14055543	68394690	25602582	35830744	17878818	50958190	16597331	52071304	55086664	75513570	28053170
AIPGENE11718	0	11467181	17767570	11084373	6311102	0	30222390	15427671	16813176	37781452	35970080	30354938
AIPGENE11731	0	0	0	0	0	0	0	0	0	0	7983604	3507952.5
AIPGENE11735	0	0	0	0	0	0	3119470.2	0	0	0	0	0
AIPGENE11736	0	10843555	0	0	0	0	0	0	0	2468287.2	0	0
AIPGENE11752	0	11622425	22356806	0	0	0	0	0	0	0	0	0
AIPGENE11754	0	19480320	20582522	0	0	0	0	10514123	0	0	0	0
AIPGENE11758	27332488	19267776	48230680	11567178	1649366.1	0	0	0	0	0	0	0
AIPGENE1176	0	0	0	0	0	0	0	0	0	0	0	5193732.5
AIPGENE11763	0	0	0	0	0	0	4935321	0	0	15018292	0	0
AIPGENE11779	0	0	0	0	0	0	4398941	0	0	0	0	0
AIPGENE11785	0	0	0	0	0	0	0	0	0	6914987.5	0	0
AIPGENE11786	0	0	0	0	0	0	5229815.5	0	0	14225544	6035417	0
AIPGENE11792	0	0	0	0	0	0	36588548	28322564	108784350	83420824	98463550	154779260
AIPGENE11799	0	0	0	0	0	0	3201949.5	5854003	6127774.5	0	12797034	0
AIPGENE11800	0	0	0	0	0	0	11411305	7973328	18404596	14656430	19841746	0
AIPGENE11806	0	12241614	0	0	0	0	0	0	0	9812938	7751690.5	16131596
AIPGENE11828	0	11327895	24283432	0	0	0	115300456	89295090	124245710	129655690	118801170	61774052
AIPGENE11855	0	0	0	0	0	0	0	0	0	0	0	218590530
AIPGENE11862	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11868	0	0	0	0	0	0	0	0	0	0	1745967.5	0
AIPGENE11873	0	0	0	0	0	0	121702740	75282400	63253390	89272970	144390260	38966880
AIPGENE11899	9654211	30917894	63933320	0	5133710	0	82239460	47175436	72961630	58233484	96461420	24376212
AIPGENE11908	0	0	0	0	0	0	18336564	17684400	15345587	16067691	25186892	16260134
AIPGENE11940	18478428	15986657	33690148	15720492	10818114	22310910	20089272	20407652	23704814	28079466	19433078	20719738
AIPGENE11954	0	0	0	0	0	0	0	0	8760076	0	8996108	6702792
AIPGENE11975	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1198	13224955	23728022	63591390	0	0	0	131690376	108271650	102990330	124905650	164333260	141095360
AIPGENE11986	0	0	18945536	0	0	0	69522260	98844776	37546704	83818090	62122210	36244716
AIPGENE12000	0	10719434	39116172	0	0	0	964955200	988687100	997823300	1058350340	822041660	816383360
AIPGENE12002	0	0	0	0	0	0	198292770	131310660	146418850	171568740	167514610	151035500
AIPGENE12008	5187352.5	5906780	14377397	0	0	0	26694316	21035870	28276396	24418182	12989200	10446656
AIPGENE12010	0	0	0	0	0	0	10141434	20894798	27416548	15448647	17529474	15113441
AIPGENE12013	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12014	0	0	0	0	0	0	26044524	41105796	37779450	26207964	32855916	0
AIPGENE12018	0	0	0	0	0	0	8853002	6266065.5	5553346.5	23398348	15390263	16773726
AIPGENE12020	0	0	0	0	0	0	0	0	0	6035440	0	0
AIPGENE12050	0	0	0	0	0	0	5201418.5	0	5411497	0	0	0
AIPGENE12052	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12055	0	0	0	0	0	0	30456778	55321644	41675976	44555944	47613270	29300276
AIPGENE12061	0	0	0	0	0	0	6197130.5	0	0	0	4238735	0
AIPGENE12069	0	0	0	0	0	0	1988643	0	0	0	3686118.5	0
AIPGENE12077	0	42171536	62804996	0	33710764	0	266468660	141236750	143348260	114748090	195386750	138119360
AIPGENE12082	478859620	434601800	679336000	485242100	340199870	306785150	50556804	62534788	36118644	68280580	77616056	75681900
AIPGENE12087	14571966	0	17340426	0	0	0	32142696	12189462	14823319	25973056	19340212	18397606
AIPGENE12090	28598028	11084277	21878388	0	5627088	11121888	71242984	59152856	64927020	145431570	84742290	67617370
AIPGENE12091	0	0	0	0	0	0	0	0	0	2414365.5	0	0
AIPGENE12093	0	0	0	0	0	0	2515158.5	0	0	3165778.2	3642353.8	0
AIPGENE12094	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12097	14562736	23218714	26285068	7028818.5	11057393	12926569	0	0	0	0	0	0
AIPGENE12098	0	0	0	0	0	0	6499592	0	0	0	0	0
AIPGENE12101	0	0	9744443	0	0	0	73390160	64831400	49659010	60790284	42432624	56862620
AIPGENE12102	0	0	0	0	0	0	5431667.5	0	0	0	0	0
AIPGENE12131	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12138	201702140	307336400	357493150	78654560	76026250	166191860	108546180	176789060	125103720	111933250	181112620	185593540
AIPGENE1216	0	15538409	20241168	10769173	5108912	10613070	16024966	9137542	14249916	12713579	10264300	14023963
AIPGENE12161	1975831	0	0	0	4016445	0	70528740	102978776	324982980	138964500	88661910	217337120
AIPGENE12166	0	0	0	0	0	0	3770638.2	8790504	4236904	0	2578470	0
AIPGENE12167	0	0	0	0	0	0	0	4496800	0	3284106.8	0	0
AIPGENE12173	0	0	0	0	0	0	2709987.5	0	0	0	0	0
AIPGENE12174	0	0	0	0	0	0	242445280	132313610	160660200	158264260	159263730	99873760
AIPGENE12180	0	50305956	71340680	40378660	0	49088456	0	0	0	72212264	0	0
AIPGENE12194	0	0	0	0	0	0	10702930	9621788	16643464	8085756.5	6388408	0
AIPGENE122	113547000	215034850	490536770	29712972	43193996	67035836	1840886100	1342727200	1221623600	1072830100	1378340100	1672276100
AIPGENE12227	174223660	143663300	278212900	97071670	114724200	103852720	225056910	96659730	154187920	96778584	171634750	190505970
AIPGENE12254	0	0	0	0	0	0	3392036.8	0	3613649	6560866.5	7215279.5	0
AIPGENE12299	0	11073348	0	0	0	0	1558846600	1745711000	1432718700	1675478000	1547227600	1521173400
AIPGENE12314	0	0	0	0	0	0	14612967	0	12193651	16280791	20019896	0
AIPGENE12315	3730083	9846643	53609260	0	0	12235003	3278018.5	20800768	0	45530680	9770805	23860914
AIPGENE12332	0	0	0	0	0	0	20632934	19602488	53653936	31216676	124694690	99085800
AIPGENE12375	6803965	38857490	47064616	0	31511350	12018712	328428480	142763180	163720160	115320560	149924020	141930600
AIPGENE12383	0	0	0	0	0	0	0	0	0	0	7602008.5	0
AIPGENE12391	37847704	29523980	36179904	18925828	26147256	27224566	190921970	255737390	153560910	169238290	189123200	214657630
AIPGENE12393	0	0	0	0	0	0	0	0	0	6586319.5	0	0
AIPGENE12437	0	0	0	0	0	0	63390010	20103760	25479112	19506854	20693424	34503060
AIPGENE12441	0	0	0	0	0	0	15824716	7151588	8158806	7963943.5	0	0
AIPGENE12462	0	0	0	0	0	0	11011195	5867446	6798755	6542022.5	5425053.5	0
AIPGENE12475	6019350	5706206.5	8600803	0	0	0	132872744	124245460	93465210	131535864	112752510	135553780
AIPGENE12477	0	0	0	0	0	0	19947810	35104644	34402108	45715452	25773332	6210691.5
AIPGENE12483	0	0	0	0	0	0	16358830	5536454	11957776	7253040	8306379.5	6523607.5
AIPGENE12489	0	0	0	0	0	0	565520450	748826240	669993860	877520640	516292700	533955460
AIPGENE12496	246679950	214694660	557240640	91489360	79293944	93975670	2528982300	2586619100	2650601000	2464237800	2382746000	2350911700
AIPGENE12506	0	0	0	0	0	0	12629682	13710085	5934985.5	7543047.5	12871377	0
AIPGENE12507	0	0	0	0	0	0	0	0	0	0	2739782.2	0
AIPGENE12509	0	0	0	0	0	0	33543418	12780718	17658908	23798120	13553751	8818617
AIPGENE12526	15147183	20941750	0	8124149	11532394	13929192	4089466	0	11698714	3691684.2	24285586	6208237
AIPGENE12546	0	0	0	0	0	0	218122850	221081680	252003600	178829390	212089070	117520550
AIPGENE12559	0	0	0	0	0	0	47056100	19482808	32314484	58499360	75443070	0
AIPGENE12602	28650092	19970340	63214030	9706866	12308466	9308661	0	0	0	0	0	0
AIPGENE1263	0	0	0	0	0	0	16438798	15772077	27780746	11337870	20077454	7980154.5
AIPGENE12630	0	0	0	0	0	0	17885852	19217158	0	30407082	15747547	32059524
AIPGENE1264	0	0	0	0	0	0	5470183	0	9834168	9805117	7676943	4958811
AIPGENE12647	0	0	25968634	0	0	0	0	0	0	0	0	0
AIPGENE12681	0	0	0	0	0	0	3371467.2	0	0	0	0	0
AIPGENE12684	0	0	0	0	0	0	6921580.5	4776503.5	10193551	5205831.5	6074990.5	5349845
AIPGENE12686	0	0	0	0	0	0	0	0	0	0	5376102.5	0
AIPGENE12689	0	0	0	0	0	0	3724042	3186493	5186124.5	6786537	12280091	0
AIPGENE1269	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12698	0	0	0	0	0	0	9541172	0	0	6525982	0	3264861.2
AIPGENE12701	11083779	17000564	17112744	0	0	0	0	0	0	0	0	0
AIPGENE1272	0	0	0	0	0	0	22486574	0	0	18685980	0	0
AIPGENE12727	0	0	0	0	0	0	46676090	27581832	26814418	35547210	41513532	5777909.5
AIPGENE1274	0	0	0	0	0	0	0	0	0	5984521	2781947	0
AIPGENE12755	0	0	0	0	0	0	10491568	0	7716285.5	22152494	18964644	6564370.5
AIPGENE1276	0	0	0	0	0	0	0	0	0	4144288.8	9252079	0
AIPGENE12767	4200631.5	0	0	0	0	0	0	0	0	0	9896553	7424449.5
AIPGENE12775	174884290	173952670	242656560	61895680	68150856	61108100	19649815000	18564502000	16379852000	15712065000	16253886000	16467005000
AIPGENE12776	0	0	0	0	0	0	9477279	7338307	8196038	8762526	5755369	4223975.5
AIPGENE12785	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12792	0	0	0	0	0	0	2046666.4	0	0	0	0	0
AIPGENE12812	43058076	56681790	61897630	38371420	34839616	28148466	61941950	0	101386030	57853924	63225570	88038890
AIPGENE12816	0	0	0	0	0	0	22161824	0	0	0	0	0
AIPGENE12829	0	0	0	0	0	0	2469368	0	0	0	0	0
AIPGENE1284	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12845	0	0	0	0	0	0	0	0	0	0	2627637	0
AIPGENE1285	0	0	0	0	0	0	2954039.5	0	0	16048230	6788140.5	0
AIPGENE12850	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1286	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1287	24357780	19715812	109896410	7282887	5166903.5	15006934	1524495600	1159515900	1432397600	1324834200	1615280600	776078200
AIPGENE12890	0	0	0	0	0	0	2472622.5	0	0	0	3120625.5	0
AIPGENE12922	0	0	0	0	0	0	4370966	0	9874805	10162682	10912034	13863113
AIPGENE12928	0	0	0	0	0	0	48425500	6693274.5	41106184	114604216	83840380	15380979
AIPGENE12930	0	0	0	0	0	0	0	0	3633567.8	0	0	0
AIPGENE12956	0	0	0	0	0	0	2731765	0	0	0	0	0
AIPGENE1296	99449090	73572860	172415780	24058886	20692776	13162890	153586690	210127820	178133380	214194320	251860400	166818600
AIPGENE12962	0	0	26357228	0	0	0	32581592	17534634	27633802	34816490	28161384	32374616
AIPGENE12966	0	0	0	0	0	0	4420278	2200151	0	0	0	0
AIPGENE12967	0	0	0	0	0	0	20137456	16187558	36053760	35748576	44316476	22722144
AIPGENE12973	0	0	0	0	0	0	11809310	8549995	6804401.5	27988794	15683900	0
AIPGENE12990	0	0	0	0	0	0	23610648	16678978	23276876	53284610	16287871	0
AIPGENE12995	13228261	0	17095922	0	0	0	276130340	205541070	197541900	355754200	309238430	175664220
AIPGENE12996	0	0	0	0	0	0	151515280	93998690	131483840	128550830	135012980	101261180
AIPGENE12999	33839400	44443120	191456000	0	0	6773434	1105467600	744889600	947894100	932781400	961881800	681813060
AIPGENE13002	0	0	9092047	0	0	0	21254502	14367177	10588351	4457306	16969984	0
AIPGENE13012	23920992	0	36829612	11528606	11080338	14373808	133193730	123954510	148719780	107376080	155604400	149010900
AIPGENE1302	0	0	0	0	0	0	0	4860103	0	0	0	0
AIPGENE13025	0	0	0	0	0	0	32132372	16204502	30769936	43659296	40850296	0
AIPGENE13027	0	0	0	0	0	0	20075560	2886618	7349662	6925075.5	13617000	4596371.5
AIPGENE13028	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13029	12567815	26425570	94997896	19434984	22050864	16442185	310025200	264659400	300270900	341146750	333634980	152125970
AIPGENE1303	0	0	0	0	0	0	78633640	78807890	91153510	58221636	72312960	23473778
AIPGENE13030	5770569	8427908	21224202	0	0	0	23499090	29745706	37440252	32731336	23918320	12771149
AIPGENE13033	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13045	0	0	0	0	0	0	8050454.5	0	4835334.5	0	0	0
AIPGENE13048	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1305	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13055	0	15977106	0	0	0	0	30580498	32745712	55251500	37844190	46591384	36779630
AIPGENE13133	0	0	0	0	0	0	0	0	0	9597229	6653829.5	0
AIPGENE1314	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13141	0	0	17107184	0	0	0	0	0	0	0	0	0
AIPGENE13159	14837669	11426923	26455362	0	0	0	0	16213026	6238089.5	11079058	0	0
AIPGENE1317	0	0	0	0	0	0	4469075	5673681	3584676.5	16803824	24812268	0
AIPGENE13201	43481224	20457212	93536560	7699181.5	4549591.5	0	11568271000	15024487000	13552387000	11495680000	9426136000	10490577000
AIPGENE13208	7977054	28635968	74314890	0	2816660.2	0	511896060	423746780	470661100	504994020	474995100	494951700
AIPGENE13209	30266048	0	49347930	0	0	0	22307026	9273653	8695082	18994574	14704403	0
AIPGENE1321	2423287.2	0	0	0	0	7628719.5	125188710	127357690	94992350	93816184	56303780	57746870
AIPGENE13210	0	0	0	0	0	0	180992140	83438460	67911750	105377510	161417000	171889710
AIPGENE13216	0	0	0	0	0	0	22118378	30408194	22353938	16396334	18475960	0
AIPGENE13219	0	0	20414998	0	0	0	213600020	363170270	359164480	356374240	373654660	281082140
AIPGENE13225	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13229	27931284	25192360	27134158	0	0	0	20879432	18151318	12495178	14817149	11633058	0
AIPGENE13241	0	0	0	0	0	0	16295012	22266912	27800112	23381430	42028120	0
AIPGENE13245	0	0	0	0	0	0	21968528	8382319	9965222	16235158	5788228	0
AIPGENE13249	0	0	0	0	0	0	54406170	70780370	92149460	92250280	76992450	71848280
AIPGENE13250	149125940	118063810	367158270	75103570	119532480	117865360	0	0	7432104	0	16305659	0
AIPGENE13253	0	0	0	0	0	0	22839830	23947074	19822754	14567400	20008752	22614312
AIPGENE13258	0	0	0	0	0	0	48555652	96651040	91388930	96693680	88465330	67155160
AIPGENE13264	0	0	0	0	0	0	7031197.5	0	11854236	9574713	19585198	0
AIPGENE13268	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13276	53495180	56756416	198756640	10501298	63911660	28231674	5764532	0	7373223.5	0	9334463	0
AIPGENE13278	263852420	220995940	679677700	81754670	149251460	152156110	39523896	8804264	25545376	26881724	30711376	17657968
AIPGENE13285	0	0	0	0	0	0	29847546	23972610	20068926	18610980	14031227	19045362
AIPGENE13353	0	0	0	0	0	0	0	0	0	6393254	0	0
AIPGENE13355	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13358	0	0	0	0	0	0	0	5512191.5	11391240	12298373	8956268	11903823
AIPGENE13361	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1338	0	0	0	0	0	0	0	0	8385175	12341552	22088178	7092038.5
AIPGENE13383	2689768.8	0	0	0	0	0	18347706	3197346.8	13130806	2355852	0	9143328
AIPGENE13387	0	0	0	0	4321525	0	7197886.5	0	0	0	8020524.5	9390710
AIPGENE13397	0	0	53954220	0	2962247.8	0	7623239	0	4538266.5	0	10333229	0
AIPGENE13400	1940927	0	0	0	0	0	8599194	6126749.5	0	6414512	5724397.5	0
AIPGENE13405	0	0	0	0	0	0	21650620	23851064	22099824	18654692	32255704	13908127
AIPGENE13406	0	0	0	0	0	0	119640110	65577736	44839910	35219030	30918182	77489000
AIPGENE1342	0	0	0	0	0	0	6679442	0	0	9882378	0	0
AIPGENE13420	509913630	497101500	710913500	204126480	434749600	421440130	414505300	414213120	407588220	213648690	646604700	494591700
AIPGENE13425	0	0	0	0	0	0	0	6669010.5	12490183	6910973	0	0
AIPGENE13427	0	0	16498141	0	0	0	143628860	172446270	153892940	166895040	180901800	32817640
AIPGENE13428	0	0	0	0	0	0	0	0	19146768	12442930	40178984	0
AIPGENE13449	0	0	0	0	0	0	0	0	0	0	7203037	0
AIPGENE1345	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13453	0	61262228	0	0	50789950	68487690	0	0	0	39734696	0	0
AIPGENE1346	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13469	4547496400	4035185400	8128871000	2478399700	3946417000	4042859300	2684125700	1420027800	2479699500	1440539900	3092383700	2189366500
AIPGENE1347	0	0	0	0	0	0	0	0	0	0	4628830	0
AIPGENE13472	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13475	0	0	0	0	0	0	0	0	0	5080675	0	2503362
AIPGENE1349	33585840	25057784	29703512	18196222	38312376	38714284	34793444	46772148	33952500	43315080	33852104	43512944
AIPGENE1353	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1354	0	0	0	0	0	0	5339807	9284219	6114188	0	4977345	3775232.5
AIPGENE13552	0	0	0	0	0	0	62095680	0	42133370	54889028	15679756	0
AIPGENE13554	0	0	0	0	0	0	0	0	0	25874276	10616264	0
AIPGENE13560	0	11733907	0	4447885.5	4206766.5	0	0	0	0	12532104	4613316	0
AIPGENE13576	0	0	58308348	0	0	0	18960538	9294648	10037251	8271408	4369944.5	0
AIPGENE13594	0	0	0	0	0	0	0	6257297.5	7374343	9154810	8163117	0
AIPGENE13634	0	0	0	0	0	0	5640512	0	4992060.5	15770982	12208423	9329336
AIPGENE13636	0	0	0	0	0	0	11439327	11867672	22775902	11214174	16550816	0
AIPGENE13657	0	0	0	0	0	0	0	0	4804903.5	48974504	33557948	0
AIPGENE13658	13533189	0	23389674	0	0	0	9923723	17012592	21405564	22506522	20575980	10536490
AIPGENE1366	0	0	0	0	0	0	111049960	103464520	120881120	170375780	95861550	81463704
AIPGENE13692	0	0	0	0	0	0	2277589.5	0	0	0	0	0
AIPGENE13694	11393389	12711902	0	20681014	0	0	8757382	3564012.5	6262430	2209916.8	0	0
AIPGENE13700	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13705	0	0	0	0	0	0	0	0	0	0	5975373	0
AIPGENE13711	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13724	0	0	0	0	0	0	6787414.5	45560612	8278208.5	17511238	22242784	6285816
AIPGENE13725	75370440	56123970	137512930	48909296	14673134	53908836	50583600	21821476	43279440	76855330	75471510	44099136
AIPGENE13739	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13741	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13747	3448276	0	0	0	0	0	82337720	51224940	63170444	128585860	143351650	68556920
AIPGENE13749	34170236	39653684	92528440	15131562	4327162	12180589	186773980	151585470	198973300	229533760	168637680	63298996
AIPGENE1378	0	0	0	0	0	0	2599551.5	0	4492425	0	0	0
AIPGENE13786	5280530	0	0	0	0	0	56467650	55894230	58117430	92197016	58400200	15533427
AIPGENE13787	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13828	0	0	0	0	0	0	6106090	12674387	18701424	12386188	25880656	5514525.5
AIPGENE13835	0	0	0	0	0	0	2897335	0	0	15729417	17072494	0
AIPGENE13863	15375254	0	40989050	0	22985928	16833548	0	4315619.5	0	0	11293730	0
AIPGENE13879	22393912	16503349	27630434	0	0	11869422	38755492	43008556	57885240	57187190	61738690	52138972
AIPGENE13886	0	0	0	0	0	0	66763600	75913860	97299560	34271692	27162142	29442468
AIPGENE13887	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13888	0	0	0	0	0	0	19951354	35894030	43790136	76088230	41188456	51145696
AIPGENE13893	0	0	22439450	9130386	0	0	263167780	8494168600	7265562600	5406002000	5941984000	7332733000
AIPGENE13895	0	0	18182042	0	0	0	29851464	9560549	45513984	51642384	37392636	44178980
AIPGENE13903	0	0	0	0	0	0	6181120	22691494	21374702	23650510	8116288	0
AIPGENE1391	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13913	0	0	0	0	0	0	3861955	0	0	0	0	0
AIPGENE13919	0	11926092	15490010	0	0	0	0	0	0	7251304	0	0
AIPGENE13924	0	0	0	0	0	0	13716702	35288944	14901369	0	0	26620366
AIPGENE13948	0	0	0	0	0	0	18372538	21823970	23373696	19356808	20606648	20067076
AIPGENE13972	0	0	0	0	0	0	7761229	4940216	0	0	6365213	0
AIPGENE13981	0	0	0	0	0	0	7541160	11277444	24885182	23887978	11307863	0
AIPGENE14020	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14037	0	0	6443621.5	0	0	0	39369776	27703412	41557530	47686440	37141104	20732940
AIPGENE14038	0	0	0	0	0	0	8206348.5	11492627	26600580	31057314	25322208	0
AIPGENE14044	0	0	0	0	0	0	18511592	18469574	17570004	7284514	8025614	0
AIPGENE14045	0	0	0	0	0	0	1465628.8	0	0	0	2212803.5	0
AIPGENE14049	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14051	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1406	0	0	0	0	0	0	0	5044693.5	6695083	0	8256021	0
AIPGENE14070	0	0	0	0	0	0	4647041.5	0	0	0	0	0
