GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0008242	omega peptidase activity	39	5	2.12	0.76558
GO:0015485	cholesterol binding	26	1	1.41	0.76669
GO:0004672	protein kinase activity	835	35	45.43	0.77818
GO:0042169	SH2 domain binding	27	1	1.47	0.77940
GO:0001540	amyloid-beta binding	27	1	1.47	0.77940
GO:0003824	catalytic activity	9191	601	500.02	0.77953
GO:0015103	inorganic anion transmembrane transporter activity	122	3	6.64	0.78045
GO:0003697	single-stranded DNA binding	75	3	4.08	0.78213
GO:0004601	peroxidase activity	54	7	2.94	0.80131
GO:0031625	ubiquitin protein ligase binding	144	6	7.83	0.80181
GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	35	2	1.9	0.80257
GO:0019902	phosphatase binding	116	7	6.31	0.80305
GO:0008013	beta-catenin binding	30	1	1.63	0.81353
GO:0032266	phosphatidylinositol-3-phosphate binding	30	1	1.63	0.81353
GO:0030695	GTPase regulator activity	495	13	26.93	0.81772
GO:0005262	calcium channel activity	197	8	10.72	0.81773
GO:0042166	acetylcholine binding	31	1	1.69	0.82369
GO:0008235	metalloexopeptidase activity	58	2	3.16	0.83134
GO:0016404	15-hydroxyprostaglandin dehydrogenase (NAD+) activity	32	1	1.74	0.83330
GO:0016772	transferase activity, transferring phosphorus-containing groups	2564	60	139.49	0.83979
GO:0002020	protease binding	33	1	1.8	0.84238
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	33	1	1.8	0.84238
GO:0017134	fibroblast growth factor binding	33	1	1.8	0.84238
GO:0005044	scavenger receptor activity	132	5	7.18	0.85125
GO:0004520	DNA endonuclease activity	61	2	3.32	0.85178
GO:0016887	ATP hydrolysis activity	552	25	30.03	0.85486
GO:0031419	cobalamin binding	35	1	1.9	0.85910
GO:0004252	serine-type endopeptidase activity	244	10	13.27	0.86038
GO:0016740	transferase activity	4227	167	229.96	0.86127
GO:0004806	triglyceride lipase activity	37	1	2.01	0.87404
GO:0000976	transcription cis-regulatory region binding	168	7	9.14	0.87433
GO:0005216	monoatomic ion channel activity	658	13	35.8	0.87973
GO:0005540	hyaluronic acid binding	38	1	2.07	0.88090
GO:0051117	ATPase binding	38	1	2.07	0.88090
GO:0030165	PDZ domain binding	68	2	3.7	0.89096
GO:0001067	transcription regulatory region nucleic acid binding	262	10	14.25	0.89277
GO:0015078	proton transmembrane transporter activity	69	4	3.75	0.89320
GO:0017147	Wnt-protein binding	40	1	2.18	0.89353
GO:0050839	cell adhesion molecule binding	159	11	8.65	0.89851
GO:0005125	cytokine activity	43	1	2.34	0.91002
GO:0008080	N-acetyltransferase activity	104	3	5.66	0.91519
GO:0003690	double-stranded DNA binding	235	10	12.78	0.91522
GO:0001664	G protein-coupled receptor binding	122	5	6.64	0.91655
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	106	4	5.77	0.91658
GO:0004867	serine-type endopeptidase inhibitor activity	74	2	4.03	0.91665
GO:0003714	transcription corepressor activity	76	2	4.13	0.92387
GO:0005109	frizzled binding	46	1	2.5	0.92395
GO:0015101	organic cation transmembrane transporter activity	47	1	2.56	0.92810
GO:0004386	helicase activity	384	13	20.89	0.93058
GO:0008378	galactosyltransferase activity	48	1	2.61	0.93202
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	78	8	4.24	0.93477
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	49	1	2.67	0.93572
GO:0031593	polyubiquitin modification-dependent protein binding	49	1	2.67	0.93572
GO:0042393	histone binding	109	3	5.93	0.94034
GO:0016787	hydrolase activity	3958	217	215.33	0.94070
GO:0008509	monoatomic anion transmembrane transporter activity	234	6	12.73	0.94332
GO:0016788	hydrolase activity, acting on ester bonds	1408	40	76.6	0.94526
GO:0004497	monooxygenase activity	182	9	9.9	0.94849
GO:0004402	histone acetyltransferase activity	55	1	2.99	0.95409
GO:0043130	ubiquitin binding	87	2	4.73	0.95410
GO:0017124	SH3 domain binding	90	2	4.9	0.96011
GO:0005096	GTPase activator activity	276	9	15.02	0.96743
GO:0042626	ATPase-coupled transmembrane transporter activity	98	3	5.33	0.97069
GO:0003684	damaged DNA binding	68	1	3.7	0.97787
GO:0008324	monoatomic cation transmembrane transporter activity	767	18	41.73	0.97843
GO:0008201	heparin binding	135	3	7.34	0.97998
GO:0016301	kinase activity	1001	54	54.46	0.98010
GO:0003713	transcription coactivator activity	125	3	6.8	0.98222
GO:0017111	ribonucleoside triphosphate phosphatase activity	1125	68	61.2	0.98370
GO:0005509	calcium ion binding	1202	50	65.39	0.98435
GO:0005488	binding	15052	800	818.88	0.98456
GO:0003678	DNA helicase activity	207	4	11.26	0.98488
GO:0035198	miRNA binding	75	1	4.08	0.98506
GO:0008234	cysteine-type peptidase activity	220	9	11.97	0.98632
GO:0046983	protein dimerization activity	818	53	44.5	0.98706
GO:0004725	protein tyrosine phosphatase activity	118	3	6.42	0.98727
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	81	2	4.41	0.98802
GO:0004857	enzyme inhibitor activity	239	8	13	0.98816
GO:0008170	N-methyltransferase activity	93	4	5.06	0.98860
GO:0003682	chromatin binding	332	11	18.06	0.98862
GO:0043139	5'-3' DNA helicase activity	81	1	4.41	0.98934
GO:0005507	copper ion binding	154	3	8.38	0.99132
GO:0003777	microtubule motor activity	190	4	10.34	0.99328
GO:0005201	extracellular matrix structural constituent	91	1	4.95	0.99392
GO:0004674	protein serine/threonine kinase activity	553	27	30.09	0.99451
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	154	12	8.38	0.99814
GO:0005261	monoatomic cation channel activity	514	10	27.96	0.99884
GO:0008188	neuropeptide receptor activity	124	1	6.75	0.99905
GO:0005102	signaling receptor binding	762	33	41.46	0.99921
GO:0004521	RNA endonuclease activity	128	1	6.96	0.99924
GO:0005085	guanyl-nucleotide exchange factor activity	272	5	14.8	0.99925
GO:0003723	RNA binding	2445	119	133.02	0.99936
GO:0004518	nuclease activity	851	6	46.3	0.99975
GO:0004713	protein tyrosine kinase activity	279	6	15.18	0.99978
GO:0015293	symporter activity	159	1	8.65	0.99987
GO:0003700	DNA-binding transcription factor activity	619	13	33.68	0.99994
GO:0046873	metal ion transmembrane transporter activity	559	12	30.41	0.99997
GO:0016874	ligase activity	659	58	35.85	0.99999
GO:0043565	sequence-specific DNA binding	553	13	30.09	0.99999
GO:0030594	neurotransmitter receptor activity	230	1	12.51	1.00000
GO:0008270	zinc ion binding	2129	69	115.83	1.00000
GO:0043169	cation binding	6092	268	331.43	1.00000
GO:0004842	ubiquitin-protein transferase activity	528	7	28.73	1.00000
GO:0004519	endonuclease activity	593	5	32.26	1.00000
GO:0004175	endopeptidase activity	1026	42	55.82	1.00000
GO:0004930	G protein-coupled receptor activity	700	5	38.08	1.00000
GO:0003677	DNA binding	2341	49	127.36	1.00000
GO:0031420	alkali metal ion binding	9	1	0.49	1.00000
GO:0016922	nuclear receptor binding	47	4	2.56	1.00000
GO:0030228	lipoprotein particle receptor activity	16	1	0.87	1.00000
GO:0140110	transcription regulator activity	797	17	43.36	1.00000
GO:0140657	ATP-dependent activity	860	34	46.79	1.00000
GO:0051540	metal cluster binding	75	13	4.08	1.00000
GO:0051400	BH domain binding	6	1	0.33	1.00000
GO:0016801	hydrolase activity, acting on ether bonds	8	4	0.44	1.00000
GO:0016803	ether hydrolase activity	4	2	0.22	1.00000
GO:0015108	chloride transmembrane transporter activity	95	2	5.17	1.00000
GO:0140677	molecular function activator activity	512	16	27.85	1.00000
GO:0140678	molecular function inhibitor activity	251	8	13.66	1.00000
GO:0016462	pyrophosphatase activity	1162	69	63.22	1.00000
GO:0003964	RNA-directed DNA polymerase activity	1341	1	72.96	1.00000
GO:0005527	macrolide binding	7	1	0.38	1.00000
GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	16	4	0.87	1.00000
GO:0015291	secondary active transmembrane transporter activity	204	3	11.1	1.00000
GO:0005092	GDP-dissociation inhibitor activity	6	2	0.33	1.00000
GO:0033293	monocarboxylic acid binding	16	3	0.87	1.00000
GO:0016453	C-acetyltransferase activity	8	3	0.44	1.00000
GO:0034594	phosphatidylinositol trisphosphate phosphatase activity	3	1	0.16	1.00000
GO:0003954	NADH dehydrogenase activity	18	6	0.98	1.00000
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	19	6	1.03	1.00000
GO:0015297	antiporter activity	48	2	2.61	1.00000
GO:0061659	ubiquitin-like protein ligase activity	10	1	0.54	1.00000
GO:0140640	catalytic activity, acting on a nucleic acid	2169	37	118	1.00000
GO:0140101	catalytic activity, acting on a tRNA	82	19	4.46	1.00000
GO:0016901	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	7	1	0.38	1.00000
GO:1901702	salt transmembrane transporter activity	645	12	35.09	1.00000
GO:0031543	peptidyl-proline dioxygenase activity	13	1	0.71	1.00000
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	35	16	1.9	1.00000
GO:0031545	peptidyl-proline 4-dioxygenase activity	11	1	0.6	1.00000
GO:0019887	protein kinase regulator activity	69	7	3.75	1.00000
GO:0098531	ligand-activated transcription factor activity	21	1	1.14	1.00000
GO:0061134	peptidase regulator activity	158	3	8.6	1.00000
GO:0061135	endopeptidase regulator activity	110	2	5.98	1.00000
GO:0005539	glycosaminoglycan binding	201	4	10.94	1.00000
GO:0090079	translation regulator activity, nucleic acid binding	96	22	5.22	1.00000
GO:0051020	GTPase binding	150	12	8.16	1.00000
GO:0016421	CoA carboxylase activity	11	3	0.6	1.00000
GO:1901363	heterocyclic compound binding	8284	415	450.68	1.00000
GO:0052866	phosphatidylinositol phosphate phosphatase activity	26	1	1.41	1.00000
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	62	6	3.37	1.00000
GO:0016410	N-acyltransferase activity	114	4	6.2	1.00000
GO:0008410	CoA-transferase activity	2	1	0.11	1.00000
GO:0070851	growth factor receptor binding	39	1	2.12	1.00000
GO:0016411	acylglycerol O-acyltransferase activity	16	1	0.87	1.00000
GO:0015252	proton channel activity	12	1	0.65	1.00000
GO:0016413	O-acetyltransferase activity	10	1	0.54	1.00000
GO:0016416	O-palmitoyltransferase activity	7	1	0.38	1.00000
GO:0140297	DNA-binding transcription factor binding	82	7	4.46	1.00000
GO:0016417	S-acyltransferase activity	26	1	1.41	1.00000
GO:0051018	protein kinase A binding	22	2	1.2	1.00000
GO:0050780	dopamine receptor binding	2	2	0.11	1.00000
GO:0019842	vitamin binding	218	27	11.86	1.00000
GO:0008443	phosphofructokinase activity	4	1	0.22	1.00000
GO:0061630	ubiquitin protein ligase activity	8	1	0.44	1.00000
GO:0015276	ligand-gated monoatomic ion channel activity	246	1	13.38	1.00000
GO:0036137	kynurenine aminotransferase activity	2	2	0.11	1.00000
GO:0019838	growth factor binding	90	2	4.9	1.00000
GO:0031078	histone H3K14 deacetylase activity	11	1	0.6	1.00000
GO:0005160	transforming growth factor beta receptor binding	9	2	0.49	1.00000
GO:0005165	neurotrophin receptor binding	5	1	0.27	1.00000
GO:0005167	neurotrophin TRK receptor binding	5	1	0.27	1.00000
GO:0008528	G protein-coupled peptide receptor activity	165	1	8.98	1.00000
GO:0120013	lipid transfer activity	10	1	0.54	1.00000
GO:0008514	organic anion transmembrane transporter activity	143	3	7.78	1.00000
GO:0008094	ATP-dependent activity, acting on DNA	254	4	13.82	1.00000
GO:0033218	amide binding	206	19	11.21	1.00000
GO:0016406	carnitine O-acyltransferase activity	10	2	0.54	1.00000
GO:0016407	acetyltransferase activity	129	7	7.02	1.00000
GO:0016408	C-acyltransferase activity	15	5	0.82	1.00000
GO:0008408	3'-5' exonuclease activity	81	1	4.41	1.00000
GO:0005048	signal sequence binding	13	1	0.71	1.00000
GO:0016409	palmitoyltransferase activity	26	2	1.41	1.00000
GO:0140272	exogenous protein binding	3	1	0.16	1.00000
GO:0004774	succinate-CoA ligase activity	6	4	0.33	1.00000
GO:0052834	inositol monophosphate phosphatase activity	3	1	0.16	1.00000
GO:0034061	DNA polymerase activity	1394	1	75.84	1.00000
GO:0004723	calcium-dependent protein serine/threonine phosphatase activity	2	1	0.11	1.00000
GO:0005126	cytokine receptor binding	66	3	3.59	1.00000
GO:0008066	glutamate receptor activity	54	1	2.94	1.00000
GO:0022890	inorganic cation transmembrane transporter activity	641	17	34.87	1.00000
GO:0008194	UDP-glycosyltransferase activity	173	4	9.41	1.00000
GO:1901981	phosphatidylinositol phosphate binding	69	6	3.75	1.00000
GO:0008081	phosphoric diester hydrolase activity	80	3	4.35	1.00000
GO:0016504	peptidase activator activity	43	1	2.34	1.00000
GO:0019905	syntaxin binding	31	1	1.69	1.00000
GO:0016505	peptidase activator activity involved in apoptotic process	7	1	0.38	1.00000
GO:0004738	pyruvate dehydrogenase activity	2	2	0.11	1.00000
GO:0042562	hormone binding	44	1	2.39	1.00000
GO:0052590	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	2	1	0.11	1.00000
GO:0022853	active monoatomic ion transmembrane transporter activity	144	5	7.83	1.00000
GO:0022857	transmembrane transporter activity	1236	34	67.24	1.00000
GO:0052597	diamine oxidase activity	10	1	0.54	1.00000
GO:0090600	alpha-1,3-glucosidase activity	1	1	0.05	1.00000
GO:0001882	nucleoside binding	2617	204	142.37	1.00000
GO:0001883	purine nucleoside binding	2609	204	141.94	1.00000
GO:0008186	ATP-dependent activity, acting on RNA	37	5	2.01	1.00000
GO:0000146	microfilament motor activity	5	1	0.27	1.00000
GO:0008187	poly-pyrimidine tract binding	12	2	0.65	1.00000
GO:0045309	protein phosphorylated amino acid binding	15	1	0.82	1.00000
GO:0000149	SNARE binding	34	1	1.85	1.00000
GO:0098631	cell adhesion mediator activity	4	1	0.22	1.00000
GO:0098632	cell-cell adhesion mediator activity	3	1	0.16	1.00000
GO:0008172	S-methyltransferase activity	17	4	0.92	1.00000
GO:0008173	RNA methyltransferase activity	36	1	1.96	1.00000
GO:0008174	mRNA methyltransferase activity	10	1	0.54	1.00000
GO:0032934	sterol binding	30	1	1.63	1.00000
GO:0042578	phosphoric ester hydrolase activity	342	18	18.61	1.00000
GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	4	2	0.22	1.00000
GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	19	4	1.03	1.00000
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	60	9	3.26	1.00000
GO:0070567	cytidylyltransferase activity	7	1	0.38	1.00000
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	2	1	0.11	1.00000
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	10	4	0.54	1.00000
GO:0070568	guanylyltransferase activity	11	1	0.6	1.00000
GO:0070569	uridylyltransferase activity	34	2	1.85	1.00000
GO:0141050	histone H3K deacetylase activity	15	1	0.82	1.00000
GO:0141051	histone H4K deacetylase activity	13	1	0.71	1.00000
GO:0032451	demethylase activity	36	1	1.96	1.00000
GO:0141052	histone H3 demethylase activity	30	1	1.63	1.00000
GO:0032452	histone demethylase activity	30	1	1.63	1.00000
GO:0016653	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor	8	2	0.44	1.00000
GO:0050997	quaternary ammonium group binding	50	2	2.72	1.00000
GO:0009881	photoreceptor activity	44	1	2.39	1.00000
GO:0022843	voltage-gated monoatomic cation channel activity	181	1	9.85	1.00000
GO:0000104	succinate dehydrogenase activity	4	2	0.22	1.00000
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	54	7	2.94	1.00000
GO:0016670	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	7	1	0.38	1.00000
GO:0030371	translation repressor activity	5	1	0.27	1.00000
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	12	1	0.65	1.00000
GO:0022832	voltage-gated channel activity	223	3	12.13	1.00000
GO:0022834	ligand-gated channel activity	246	1	13.38	1.00000
GO:0008135	translation factor activity, RNA binding	88	20	4.79	1.00000
GO:0016675	oxidoreductase activity, acting on a heme group of donors	15	1	0.82	1.00000
GO:0022836	gated channel activity	461	4	25.08	1.00000
GO:0022839	monoatomic ion gated channel activity	461	4	25.08	1.00000
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	9	1	0.49	1.00000
GO:0032561	guanyl ribonucleotide binding	427	54	23.23	1.00000
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	7	4	0.38	1.00000
GO:0004866	endopeptidase inhibitor activity	106	2	5.77	1.00000
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	33	4	1.8	1.00000
GO:0043891	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity	2	1	0.11	1.00000
GO:0005253	monoatomic anion channel activity	74	2	4.03	1.00000
GO:0051213	dioxygenase activity	159	9	8.65	1.00000
GO:0032553	ribonucleotide binding	2668	209	145.15	1.00000
GO:0070513	death domain binding	4	1	0.22	1.00000
GO:0005254	chloride channel activity	71	2	3.86	1.00000
GO:0042054	histone methyltransferase activity	52	1	2.83	1.00000
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	219	39	11.91	1.00000
GO:0032555	purine ribonucleotide binding	2641	207	143.68	1.00000
GO:0016615	malate dehydrogenase activity	8	3	0.44	1.00000
GO:0032559	adenyl ribonucleotide binding	2288	161	124.48	1.00000
GO:0050840	extracellular matrix binding	36	1	1.96	1.00000
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	27	1	1.47	1.00000
GO:0016642	oxidoreductase activity, acting on the CH-NH2 group of donors, disulfide as acceptor	3	2	0.16	1.00000
GO:0022803	passive transmembrane transporter activity	685	16	37.27	1.00000
GO:0022804	active transmembrane transporter activity	341	14	18.55	1.00000
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	49	10	2.67	1.00000
GO:0070546	L-phenylalanine aminotransferase activity	8	2	0.44	1.00000
GO:0004888	transmembrane signaling receptor activity	1127	5	61.31	1.00000
GO:0050308	sugar-phosphatase activity	5	1	0.27	1.00000
GO:0070548	L-glutamine aminotransferase activity	2	2	0.11	1.00000
GO:0016649	oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor	3	1	0.16	1.00000
GO:0009975	cyclase activity	41	1	2.23	1.00000
GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	8	2	0.44	1.00000
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	35	6	1.9	1.00000
GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	5	3	0.27	1.00000
GO:0042162	telomeric DNA binding	34	2	1.85	1.00000
GO:0004812	aminoacyl-tRNA ligase activity	39	19	2.12	1.00000
GO:0004953	icosanoid receptor activity	9	1	0.49	1.00000
GO:0004954	prostanoid receptor activity	9	1	0.49	1.00000
GO:0004955	prostaglandin receptor activity	9	1	0.49	1.00000
GO:0008296	3'-5'-DNA exonuclease activity	5	1	0.27	1.00000
GO:0005217	intracellular ligand-gated monoatomic ion channel activity	17	1	0.92	1.00000
GO:0016298	lipase activity	108	7	5.88	1.00000
GO:0015399	primary active transmembrane transporter activity	133	11	7.24	1.00000
GO:1990782	protein tyrosine kinase binding	35	3	1.9	1.00000
GO:0061783	peptidoglycan muralytic activity	6	2	0.33	1.00000
GO:0005244	voltage-gated monoatomic ion channel activity	223	3	12.13	1.00000
